"name"	"country_code"	2015	2020	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
"Nicaragua"	558	6082	6354	6600	6810	6984	7103	7170	7182	7141	7051	6903	6712	6472	6197	5891	5566	5237	4893
"Panama"	591	3929	4193	4436	4647	4825	4973	5093	5181	5234	5251	5236	5201	5137	5064	4971	4865	4736	4597
"South America"	931	418447	435430	449704	461067	469276	474333	476930	476964	474454	469530	462199	452443	440990	429089	415901	402958	389291	375940
"Argentina"	32	43417	45133	46649	47960	49067	49998	50703	51128	51306	51274	50949	50357	49646	48728	47669	46576	45427	44156
"Bolivia (Plurinational State of)"	68	10725	11422	12084	12698	13251	13729	14105	14403	14581	14689	14698	14638	14513	14292	14033	13731	13387	13003
"Brazil"	76	207848	214207	218935	221837	222890	222182	220105	216505	211785	205623	198545	190536	181662	172554	162940	154238	145224	136679
"Chile"	152	17948	18698	19312	19695	19939	20053	20037	19920	19660	19301	18843	18318	17735	17132	16484	15800	15120	14489
"Colombia"	170	48229	49800	50910	51565	51726	51444	50783	49769	48465	46917	45118	43122	40984	38749	36523	34266	32085	29969
"Ecuador"	218	16144	17173	18108	18954	19691	20304	20788	21145	21356	21449	21397	21199	20886	20492	20008	19449	18845	18204
"Falkland Islands (Malvinas)"	238	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2
"French Guiana"	254	269	301	335	370	405	440	474	505	534	561	586	609	629	647	662	673	682	687
"Guyana"	328	767	779	790	794	789	774	753	728	701	672	640	605	565	523	480	438	399	362
"Paraguay"	600	6639	6991	7307	7571	7787	7945	8044	8096	8097	8036	7925	7768	7541	7296	7036	6759	6493	6215
"Peru"	604	31377	33012	34476	35738	36767	37603	38210	38468	38474	38291	37829	37235	36427	35477	34328	33114	31851	30499
"Suriname"	740	543	560	573	581	585	585	580	571	559	545	528	510	490	470	447	426	404	382
"Uruguay"	858	3432	3467	3489	3496	3486	3462	3423	3367	3298	3219	3126	3029	2922	2805	2689	2569	2452	2342
"Venezuela (Bolivarian Republic of)"	862	31108	32809	34310	35570	36597	37356	37844	38092	38109	37870	37472	36918	36140	35201	34135	32907	31668	30444
"NORTHERN AMERICA"	905	357838	369648	380790	390601	398844	405894	411782	417038	421694	426473	430938	434871	437896	440135	441691	442223	442227	441864
"Bermuda"	60	62	60	59	58	56	54	52	49	47	44	42	41	39	37	35	33	31	30
"Canada"	124	35940	37322	38427	39285	39910	40330	40616	40801	40867	40895	40834	40724	40586	40342	40026	39703	39347	38939
"Greenland"	304	56	56	56	55	53	51	49	47	45	43	41	39	36	34	32	30	28	27
"Saint Pierre and Miquelon"	666	6	6	7	7	7	7	7	7	7	7	7	6	6	6	6	6	6	5
"United States of America"	840	321774	332040	341835	350480	357863	363890	369044	373662	378149	382205	386389	389835	392645	394393	395430	395682	395850	395214
"OCEANIA"	909	39331	41897	44265	46469	48514	50414	52145	53760	55187	56407	57488	58401	59114	59674	60014	60229	60245	60116
"Australia/New Zealand"	927	28498	30127	31556	32834	33946	34928	35833	36687	37439	38079	38589	39030	39347	39629	39805	39926	39938	39886
"Australia"	36	23969	25407	26650	27756	28725	29594	30397	31160	31845	32407	32874	33272	33581	33785	33926	34022	34035	34047
"New Zealand"	554	4529	4696	4845	4971	5068	5138	5178	5199	5203	5192	5175	5136	5095	5050	4991	4920	4830	4733
"Melanesia"	928	9623	10446	11256	12045	12797	13479	14111	14666	15125	15468	15744	15882	15965	15959	15869	15703	15484	15226
"Fiji"	242	892	907	912	910	902	887	865	836	803	766	727	687	646	604	561	521	481	441
"New Caledonia"	540	263	277	290	302	313	323	330	337	341	345	347	348	347	345	341	337	331	326
"Papua New Guinea"	598	7619	8321	9020	9698	10346	10943	11489	11958	12343	12640	12844	12957	12984	12978	12872	12695	12501	12262
"Solomon Islands"	90	584	633	682	729	775	818	857	889	915	936	950	959	962	959	948	934	915	895
"Vanuatu"	548	265	291	317	342	366	389	411	430	446	460	471	479	486	489	491	490	486	479
"Micronesia"	954	526	550	573	596	617	635	648	658	664	668	669	668	664	658	648	637	624	609
"Guam"	316	170	179	187	195	201	205	209	211	211	211	210	209	206	203	199	194	189	184
"Kiribati"	296	112	121	129	137	143	150	156	161	166	169	171	172	173	173	172	170	168	165
"Marshall Islands"	584	53	53	53	53	55	57	58	57	57	56	55	55	54	53	51	49	46	44
"Micronesia (Fed. States of)"	583	104	107	110	113	115	117	117	116	115	113	110	106	101	95	89	84	79	73
"Nauru"	520	10	10	10	10	10	10	10	10	9	9	9	8	8	8	7	7	7	6
"Northern Mariana Islands"	580	55	55	55	54	53	52	49	47	43	40	36	33	30	28	26	23	21	19
"Palau"	585	21	22	23	24	25	25	25	25	25	25	25	25	24	24	23	23	22	21
"Polynesia"	957	684	706	720	737	754	767	775	777	775	770	764	755	744	728	710	687	663	638
"American Samoa"	16	56	55	55	55	55	54	53	51	49	46	44	41	38	35	31	28	24	21
"Cook Islands"	184	21	21	22	22	22	22	22	22	21	21	20	20	19	18	17	16	15	14
"French Polynesia"	258	283	294	298	304	307	308	307	305	301	295	288	280	271	261	251	240	229	219
"Niue"	570	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1
"Samoa"	882	193	197	201	204	209	214	217	217	216	214	211	208	204	198	191	182	173	163
"Tokelau"	772	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"Tonga"	776	106	110	113	117	120	124	126	127	127	127	126	125	123	120	116	112	108	103
"Tuvalu"	798	10	10	10	10	10	10	10	10	10	10	10	9	9	9	8	8	8	7
"Wallis and Futuna Islands"	876	13	13	13	13	13	13	12	12	12	12	11	11	11	10	10	9	9	9
