"name"	"country_code"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"Solomon Islands"	90	69.5106	71.7773	73.8298	76.2691	78.5827	81.1124	83.485	85.488	87.3375	88.8482	90.3477	91.7327	93.0301	93.9997	95.1469	96.1283	97.1223
"Somalia"	706	57.5496	60.6467	63.6205	66.5945	69.7251	72.7685	76.0147	79.1651	82.3131	85.1758	87.2323	89.5116	91.5383	93.328	94.6625	96.0725	97.5693
"South Sudan"	728	58.7416	61.7515	64.5355	67.2977	69.7343	72.0979	74.3654	76.527	78.7227	80.6913	82.9181	84.5785	85.8285	86.9485	87.9276	88.8992	89.9257
"Spain"	724	81.8059	83.2579	84.5401	85.6564	86.6756	87.6444	88.553	89.5333	90.4102	91.2707	92.1709	92.9297	93.7797	94.5168	95.2868	96.1091	96.7657
"Sri Lanka"	144	74.0562	75.926	77.5684	79.1469	80.6499	82.0604	83.2845	84.3484	85.3059	86.2453	86.9851	87.8738	88.7128	89.4032	90.1954	90.9666	91.6802
"State of Palestine"	275	73.6469	75.4944	77.0499	78.5308	80.1051	81.7222	83.0928	84.2935	85.3641	86.3111	87.2002	88.0186	88.7611	89.5698	90.1798	91.0012	91.804
"Sudan"	729	65.1209	67.5337	69.8169	71.9184	74.3742	76.9152	79.4251	82.0123	84.3665	86.2846	88.1005	89.9166	91.5875	93.004	94.4934	95.6551	97.0144
"Suriname"	740	70.4657	71.9754	73.3997	74.8531	76.2094	77.3587	78.8019	80.1696	81.4128	82.5161	83.4832	84.3061	85.3625	86.0923	86.9852	87.8127	88.6095
"Sweden"	752	82.7167	84.2054	85.4072	86.4245	87.4265	88.3363	89.3324	90.2755	91.1019	91.9608	92.8268	93.5955	94.4127	95.1478	95.779	96.5537	97.247
"Switzerland"	756	82.949	84.3631	85.6046	86.7218	87.8072	88.7097	89.6143	90.6158	91.4521	92.2501	93.059	93.9336	94.7541	95.6247	96.4331	97.222	97.9656
"Syrian Arab Republic"	760	67.2521	69.4437	71.4165	73.1886	74.872	76.588	78.059	79.3841	80.556	81.6124	82.6085	83.4278	84.29	85.1949	85.9449	86.6273	87.4087
"Tajikistan"	762	68.8379	70.9461	73.0914	75.2705	77.5758	79.7382	81.441	82.9655	84.2523	85.5911	86.8148	87.9591	88.8784	89.7497	90.7463	91.5347	92.3218
"TFYR Macedonia"	807	75.5159	77.138	78.6209	80.0097	81.3816	82.6755	83.7914	84.804	85.8152	86.5546	87.4821	88.2743	89.0919	89.7773	90.5309	91.3703	92.0692
"Thailand"	764	73.8262	75.824	77.6877	79.4017	80.9674	82.2531	83.4304	84.6805	85.525	86.6503	87.4738	88.3858	89.2903	90.1404	91.0447	91.6636	92.4844
"Timor-Leste"	626	69.7895	72.2079	74.0974	75.9181	77.5029	78.9873	80.6038	82.0812	83.4248	84.6553	85.7278	86.525	87.1573	87.8931	88.5308	89.1148	89.7583
"Tonga"	776	72.3986	74.2397	75.8676	77.4528	79.025	80.6844	82.1258	83.3082	84.547	85.638	86.5846	87.5831	88.5379	89.4264	90.2772	91.0151	91.7358
"Trinidad and Tobago"	780	69.4461	70.8561	71.9962	73.0713	74.1341	75.2658	76.3962	77.5725	78.7729	79.9678	80.9991	82.1644	83.0259	84.0071	84.8809	85.6522	86.4026
"Tunisia"	788	75.1019	76.7652	78.2499	79.6021	80.9626	82.2848	83.5045	84.4546	85.4672	86.1942	86.8034	87.4181	88.1303	88.716	89.4008	90.0235	90.7222
"Turkey"	792	74.9595	77.3643	79.3718	81.2695	82.7509	83.9179	84.9665	85.9484	86.8227	87.6789	88.4471	89.3449	90.1068	90.8016	91.5571	92.1502	92.8496
"Turkmenistan"	795	63.9798	65.5842	66.965	68.2238	69.4503	70.725	72.0827	73.4783	74.8467	76.3778	77.734	79.1213	80.1395	81.2465	82.1975	83.1789	84.1473
"Ukraine"	804	68.1763	69.544	70.7038	71.7457	72.8497	73.9986	75.1225	76.3651	77.4762	78.6285	79.6513	80.5673	81.4124	82.4011	83.0625	83.7787	84.626
"United Arab Emirates"	784	78.7074	80.3739	81.7956	83.2918	84.7146	85.8089	86.6977	87.5985	88.3982	89.1365	89.9323	90.6978	91.337	92.1923	92.924	93.6257	94.311
"United Kingdom"	826	81.052	82.7417	84.0669	85.1725	86.151	87.0262	88.0113	88.8781	89.8081	90.5449	91.2932	92.085	92.8419	93.666	94.4547	95.1914	95.9581
"United States of America"	840	78.9785	80.606	81.9783	83.2881	84.4198	85.4425	86.2301	87.056	87.9254	88.7737	89.5535	90.2991	91.0539	91.8559	92.4068	93.0905	93.8189
"United States Virgin Islands"	850	80.2321	82.0688	83.5601	84.8022	85.9577	87.0246	87.935	88.8745	89.8417	90.544	91.4262	92.3356	93.1925	93.9449	94.6514	95.5196	96.3815
"Uruguay"	858	75.9242	77.6266	79.3378	80.7876	82.0284	83.0935	84.1927	85.1323	85.863	86.7126	87.5314	88.3858	89.2022	89.9823	90.7616	91.548	92.3815
"Uzbekistan"	860	67.4146	68.7755	69.8586	71.0397	72.0917	73.1273	74.1561	75.125	76.338	77.4554	78.6755	79.8048	80.8945	82.0123	82.9978	83.9247	84.6376
"Vanuatu"	548	72.81	75.0894	77.0472	78.8781	80.7482	82.3403	83.7787	85.044	85.9861	86.9209	87.8557	88.6569	89.5769	90.3685	91.0476	91.8696	92.4566
"Venezuela (Bolivarian Republic of)"	862	72.8658	74.7194	76.5383	78.1998	79.7453	81.0638	82.2783	83.3395	84.4639	85.2572	86.1155	86.9436	87.6412	88.4934	89.3514	90.1549	90.9028
"Viet Nam"	704	73.4938	75.1548	76.7561	78.369	79.8306	81.0105	82.1101	83.0293	84.0044	84.8469	85.6449	86.4214	87.2387	87.982	88.8501	89.5927	90.3043
"Western Sahara"	732	69.9465	73.0576	76.1392	79.0389	81.7929	84.2349	86.2796	88.0384	89.7144	91.2273	92.3429	93.6431	94.7861	95.7485	96.8921	97.794	98.7854
"Yemen"	887	65.3555	67.1621	68.7342	70.1227	71.1594	72.5918	73.6803	74.9158	76.1464	77.3161	78.6369	79.9527	81.4331	82.6135	83.9304	85.0736	86.2136
"Angola"	24	54.8182	58.0315	61.3664	64.6411	68.0497	71.4184	75.1308	79.01	81.7554	84.5329	87.1975	89.3919	91.3149	92.8249	94.0676	94.9849	95.6708
"Botswana"	72	64.9076	67.9274	70.5571	72.946	75.517	78.2696	80.8091	83.2789	85.7189	87.9318	89.6355	91.2354	92.7356	94.1176	95.3847	96.4967	97.4412
"Burundi"	108	58.5247	61.5863	64.6595	67.6858	70.815	74.1451	77.5397	80.6013	83.9506	86.4552	89.0089	90.9545	92.788	94.135	95.4201	96.7995	97.3475
"Cameroon"	120	58.2931	61.447	64.2427	67.0874	69.6232	71.9422	73.8053	75.7296	77.3707	78.9012	80.2152	81.3302	82.5901	83.8056	84.7711	85.9926	87.2509
"Central African Republic"	140	53.7019	57.2717	60.619	63.926	67.0377	69.8712	72.4392	74.5975	76.4052	78.2387	79.6713	81.0155	82.3364	83.7611	84.7688	85.8122	86.9126
"Congo"	178	64.5069	67.5867	69.8872	71.9034	73.6695	75.1496	76.6583	77.6871	78.6748	79.8301	80.9029	81.9103	82.7558	83.5586	84.5624	85.5819	86.4858
"Cote d'Ivoire"	384	54.6085	57.5933	60.4415	63.0548	65.6198	68.1139	70.4262	72.5442	74.6794	76.6686	77.9883	79.5977	81.051	82.2268	83.4125	84.3139	85.4599
"Equatorial Guinea"	226	59.9017	62.8384	66.0809	69.3124	72.6629	76.3688	79.9585	82.9625	85.708	88.0541	90.0635	92.0413	93.3525	94.7043	95.6494	96.6126	97.3847
"Ethiopia"	231	66.227	69.7007	73.4993	76.9635	79.734	81.7525	83.972	85.8807	87.8101	89.2253	90.1564	91.1973	92.0377	92.7745	93.5149	94.1305	94.9661
"Gabon"	266	67.1332	69.5622	71.7396	73.5752	75.2314	76.5776	77.8273	79.0308	80.1002	81.174	82.3515	83.2629	84.2972	85.2063	86.1056	87.1621	88.1771
"Kenya"	404	63.4779	65.7993	68.1119	70.2788	72.3272	74.3359	76.0364	77.6629	79.1614	80.5982	82.0112	83.1592	84.392	85.6027	86.778	87.9123	89.3045
"Lesotho"	426	52.8522	56.0139	59.175	62.4197	65.6052	69.0159	72.5814	75.3739	78.2223	81.0395	83.4506	85.753	88.3357	90.0453	91.7836	92.9103	94.3276
"Malawi"	454	67.5623	70.9955	74.8774	78.8142	81.7274	84.2041	86.3021	87.9035	89.5136	90.6798	91.7761	92.6866	93.2183	94.0512	94.5894	95.1659	95.9222
"Mozambique"	508	57.6289	60.8171	64.6188	68.4309	72.186	75.9216	79.8506	83.1904	85.5221	87.4758	89.25	90.9567	92.317	93.8024	94.8718	95.6139	96.157
"Namibia"	516	65.0081	67.1454	69.1496	71.0406	72.7903	74.6664	76.1573	77.7698	79.2328	80.6916	81.867	83.0865	84.3725	85.7521	87.0835	88.4279	89.8139
"Rwanda"	646	65.9314	69.5588	73.2475	76.9142	79.6063	81.6534	83.6221	85.4917	87.3118	88.4719	89.6529	90.6662	91.4359	92.3722	93.1258	93.8127	94.7151
"South Africa"	710	58.3753	61.0526	63.0477	65.2382	67.5488	69.6627	71.6821	73.2527	74.5341	75.8702	77.248	78.4951	79.9754	81.0982	82.3024	83.4705	84.9235
"Swaziland"	748	52.0277	54.8544	57.7436	60.6598	63.5328	66.4564	69.2581	72.0949	74.6986	77.7077	80.2683	83.1508	86.2148	88.6304	90.8964	93.35	95.5155
"Togo"	768	62.4962	65.0663	67.2935	69.3827	71.2254	72.7188	74.2991	75.4701	76.8534	77.8782	79.1455	80.1115	81.2154	81.9466	82.9893	83.7285	84.6458
"Uganda"	800	61.5649	64.8183	67.9189	71.1966	74.4051	77.6903	81.3435	84.8967	88.4227	91.0587	93.3214	95.4686	97.8347	99.3935	100.9543	102.5115	103.6079
"United Republic of Tanzania"	834	67.7059	70.8069	74.1553	77.5228	80.2102	82.2018	84.0427	85.8017	86.9595	88.3413	89.569	90.459	91.182	91.7005	92.2881	93.0178	93.8316
"Zambia"	894	62.5782	65.9374	68.9748	72.1131	75.2131	78.141	81.0993	83.8842	86.7838	89.3969	92.0542	94.2974	96.296	98.0136	99.5505	100.8399	101.9063
"Zimbabwe"	716	63.3018	66.196	68.7856	71.3155	73.864	76.0962	78.6481	81.0924	83.8207	86.3029	88.1943	90.0951	91.559	92.9946	94.1821	95.119	96.1225
