"country"	"country_code"	"age"	2020	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
"Italy"	380	"80-84"	940.266	929.603	1132.514	1150.8	1295.354	1529.789	1634.244	1640.587	1453.825	1299.822	1255.178	1262.554	1264.56	1305.353	1336.504	1264.328	1067.096
"Italy"	380	"85-89"	539.2	635.534	644.219	802.116	832.607	955.876	1150.363	1251.361	1278.177	1149.869	1043.973	1021.468	1041.64	1058.308	1104.416	1143.188	1093.611
"Italy"	380	"90-94"	229.161	280.729	341.968	356.988	457.687	488.69	576.661	712.857	795.953	831.991	766.549	710.622	710.758	742.023	767.813	816.241	861.244
"Italy"	380	"95-99"	60.94	81.959	104.26	131.487	142.231	189.029	209.194	255.841	327.707	377.847	408.558	387.966	371.485	384.982	413.455	440.433	482.676
"Italy"	380	"100+"	6.77	13.497	19.632	26.202	34.338	39.689	53.111	62.974	79.184	104.278	127.855	146.741	151.365	153.885	163.686	181.222	202.231
"Malta"	470	"0-4"	8.144	7.665	7.564	7.444	6.745	6.074	5.57	5.196	4.971	4.824	4.608	4.299	3.975	3.712	3.517	3.369	3.225
"Malta"	470	"5-9"	9.687	8.232	7.73	7.608	7.488	6.789	6.118	5.612	5.235	5.008	4.859	4.641	4.33	4.003	3.738	3.541	3.391
"Malta"	470	"10-14"	10.218	9.732	8.266	7.753	7.631	7.511	6.812	6.14	5.632	5.254	5.026	4.876	4.657	4.345	4.017	3.751	3.552
"Malta"	470	"15-19"	10.809	10.337	9.821	8.325	7.813	7.691	7.571	6.87	6.194	5.683	5.302	5.072	4.918	4.696	4.381	4.05	3.781
"Malta"	470	"20-24"	12.729	11.087	10.544	9.957	8.463	7.952	7.831	7.704	6.996	6.314	5.796	5.408	5.171	5.01	4.781	4.46	4.121
"Malta"	470	"25-29"	14.129	13.068	11.341	10.709	10.125	8.635	8.125	7.996	7.861	7.145	6.455	5.928	5.532	5.286	5.116	4.879	4.549
"Malta"	470	"30-34"	15.636	14.405	13.272	11.473	10.845	10.264	8.778	8.262	8.127	7.985	7.262	6.566	6.032	5.629	5.376	5.198	4.954
"Malta"	470	"35-39"	15.86	15.817	14.537	13.353	11.562	10.937	10.359	8.871	8.352	8.213	8.066	7.338	6.639	6.1	5.692	5.433	5.251
"Malta"	470	"40-44"	16.237	15.953	15.878	14.568	13.392	11.61	10.989	10.41	8.923	8.402	8.26	8.111	7.381	6.68	6.138	5.727	5.466
"Malta"	470	"45-49"	14.035	16.242	15.944	15.852	14.556	13.39	11.619	11.001	10.424	8.941	8.421	8.278	8.128	7.399	6.697	6.155	5.743
"Malta"	470	"50-54"	12.926	13.963	16.148	15.85	15.772	14.495	13.344	11.587	10.975	10.404	8.928	8.412	8.27	8.121	7.395	6.695	6.154
"Malta"	470	"55-59"	14.304	12.745	13.78	15.948	15.678	15.619	14.37	13.241	11.508	10.908	10.346	8.885	8.375	8.236	8.091	7.371	6.675
"Malta"	470	"60-64"	13.544	13.939	12.457	13.498	15.658	15.422	15.388	14.177	13.079	11.381	10.797	10.25	8.811	8.31	8.178	8.039	7.327
"Malta"	470	"65-69"	12.457	12.917	13.366	12.003	13.062	15.2	15.011	15.013	13.861	12.813	11.167	10.61	10.087	8.681	8.198	8.077	7.947
"Malta"	470	"70-74"	12.878	11.425	11.966	12.49	11.305	12.372	14.465	14.346	14.401	13.346	12.368	10.81	10.297	9.809	8.461	8.007	7.902
"Malta"	470	"75-79"	7.603	11.034	9.959	10.588	11.198	10.236	11.295	13.304	13.282	13.419	12.493	11.636	10.215	9.766	9.341	8.088	7.678
"Malta"	470	"80-84"	5.552	5.747	8.577	7.939	8.63	9.281	8.607	9.623	11.468	11.583	11.8	11.087	10.409	9.201	8.863	8.537	7.435
"Malta"	470	"85-89"	1.841	3.374	3.647	5.662	5.428	6.064	6.677	6.333	7.225	8.785	9.005	9.324	8.887	8.449	7.572	7.389	7.196
"Malta"	470	"90-94"	0.684	0.77	1.502	1.721	2.817	2.818	3.268	3.733	3.662	4.322	5.391	5.685	6.036	5.885	5.735	5.263	5.242
"Malta"	470	"95-99"	0.12	0.165	0.201	0.424	0.522	0.906	0.956	1.171	1.406	1.452	1.784	2.327	2.555	2.815	2.858	2.897	2.753
"Malta"	470	"100+"	0.01	0.016	0.024	0.032	0.069	0.095	0.17	0.203	0.261	0.335	0.375	0.477	0.648	0.773	0.908	0.999	1.078
"Montenegro"	499	"0-4"	15.094	12.73	11.35	11.031	10.553	9.747	8.608	7.468	6.668	6.224	5.903	5.512	4.999	4.46	4.005	3.683	3.449
"Montenegro"	499	"5-9"	18.93	15.035	12.677	11.301	10.983	10.507	9.703	8.567	7.43	6.633	6.192	5.873	5.484	4.973	4.436	3.984	3.663
"Montenegro"	499	"10-14"	20.58	18.89	14.998	12.641	11.266	10.949	10.473	9.671	8.537	7.402	6.606	6.168	5.85	5.462	4.954	4.418	3.967
"Montenegro"	499	"15-19"	20.74	20.481	18.793	14.906	12.552	11.179	10.862	10.392	9.594	8.465	7.335	6.544	6.11	5.796	5.412	4.909	4.377
"Montenegro"	499	"20-24"	21.773	20.494	20.241	18.562	14.688	12.342	10.974	10.67	10.211	9.425	8.308	7.189	6.409	5.986	5.681	5.307	4.814
"Montenegro"	499	"25-29"	21.922	21.457	20.189	19.944	18.276	14.418	12.082	10.731	10.442	9.997	9.226	8.123	7.018	6.252	5.842	5.549	5.187
"Montenegro"	499	"30-34"	21.082	21.645	21.187	19.929	19.69	18.031	14.186	11.868	10.532	10.255	9.823	9.064	7.974	6.882	6.127	5.727	5.445
"Montenegro"	499	"35-39"	23.409	20.828	21.397	20.95	19.706	19.475	17.829	14.008	11.708	10.385	10.119	9.697	8.949	7.869	6.787	6.041	5.649
"Montenegro"	499	"40-44"	21.237	23.115	20.569	21.15	20.72	19.496	19.278	17.655	13.863	11.583	10.274	10.017	9.605	8.866	7.795	6.721	5.983
"Montenegro"	499	"45-49"	20.096	20.896	22.772	20.278	20.873	20.467	19.271	19.074	17.48	13.726	11.471	10.177	9.93	9.528	8.798	7.736	6.671
"Montenegro"	499	"50-54"	19.088	19.602	20.418	22.294	19.881	20.498	20.128	18.98	18.814	17.262	13.565	11.345	10.072	9.838	9.447	8.728	7.678
"Montenegro"	499	"55-59"	20.44	18.327	18.873	19.717	21.591	19.303	19.953	19.642	18.566	18.445	16.957	13.346	11.178	9.937	9.718	9.341	8.639
"Montenegro"	499	"60-64"	18.835	19.172	17.26	17.854	18.732	20.598	18.486	19.184	18.958	17.982	17.925	16.527	13.039	10.946	9.748	9.549	9.193
"Montenegro"	499	"65-69"	18.019	17.038	17.449	15.811	16.458	17.373	19.218	17.348	18.111	17.994	17.155	17.18	15.905	12.595	10.603	9.464	9.294
"Montenegro"	499	"70-74"	10.742	15.468	14.742	15.23	13.915	14.605	15.543	17.337	15.783	16.606	16.623	15.956	16.078	14.97	11.904	10.056	9.004
"Montenegro"	499	"75-79"	6.407	8.346	12.161	11.743	12.286	11.367	12.081	13.024	14.723	13.571	14.453	14.629	14.182	14.426	13.525	10.818	9.185
"Montenegro"	499	"80-84"	5.409	4.216	5.584	8.292	8.155	8.693	8.195	8.883	9.777	11.275	10.597	11.491	11.823	11.642	11.981	11.344	9.154
"Montenegro"	499	"85-89"	2.299	2.732	2.173	2.948	4.486	4.526	4.954	4.804	5.371	6.094	7.245	7.007	7.803	8.238	8.272	8.658	8.33
"Montenegro"	499	"90-94"	0.618	0.77	0.937	0.768	1.074	1.69	1.769	2.015	2.043	2.39	2.84	3.531	3.561	4.134	4.509	4.66	5.026
"Montenegro"	499	"95-99"	0.084	0.122	0.155	0.194	0.164	0.239	0.392	0.431	0.52	0.56	0.698	0.883	1.167	1.252	1.527	1.742	1.895
"Montenegro"	499	"100+"	0.005	0.01	0.014	0.019	0.024	0.022	0.031	0.053	0.063	0.081	0.095	0.126	0.171	0.243	0.287	0.367	0.454
"Portugal"	620	"0-4"	159.573	126.022	115.24	120.563	122.607	118.745	107.987	94.52	85.375	82.622	83.067	82.469	79.339	74.062	68.688	64.765	62.669
"Portugal"	620	"5-9"	225.478	159.796	126.635	116.128	121.584	123.631	119.774	108.967	95.452	86.258	83.453	83.846	83.197	80.015	74.686	69.261	65.286
"Portugal"	620	"10-14"	249.216	225.67	160.367	127.471	117.095	122.553	124.602	120.697	109.844	96.284	87.043	84.189	84.533	83.835	80.604	75.227	69.753
"Portugal"	620	"15-19"	266.634	250.761	229.415	165.724	133.63	123.264	128.725	130.466	126.255	115.098	101.234	91.686	88.524	88.559	87.552	84.011	78.326
"Portugal"	620	"20-24"	267.782	269.339	257.487	239.053	176.88	144.836	134.493	139.393	140.575	135.809	124.101	109.683	99.579	95.856	95.327	93.757	89.653
"Portugal"	620	"25-29"	260.967	270.214	275.642	266.606	249.61	187.559	155.58	144.72	149.084	149.732	144.435	132.201	117.256	106.619	102.358	101.288	99.178
"Portugal"	620	"30-34"	272.278	262.579	274.772	282.333	274.404	257.487	195.566	163.242	152.001	155.963	156.212	150.519	137.895	122.557	111.522	106.856	105.377
"Portugal"	620	"35-39"	315.642	272.787	265.259	278.957	287.308	279.48	262.674	200.641	168.127	156.646	160.34	160.323	154.372	141.493	125.896	114.594	109.654
"Portugal"	620	"40-44"	365.707	314.653	273.649	267.303	281.569	290.024	282.35	265.505	203.544	170.982	159.377	162.909	162.735	156.636	143.608	127.861	116.397
"Portugal"	620	"45-49"	386.675	362.447	313.272	273.587	267.859	282.246	290.854	283.27	266.538	204.85	172.374	160.748	164.203	163.961	157.797	144.71	128.899
"Portugal"	620	"50-54"	353.5	380.322	357.904	310.436	271.912	266.603	281.156	289.879	282.541	266.079	204.891	172.648	161.107	164.559	164.315	158.157	145.09
"Portugal"	620	"55-59"	348.148	344.731	372.424	351.626	305.9	268.572	263.785	278.461	287.4	280.427	264.364	203.91	172.057	160.696	164.186	163.989	157.908
"Portugal"	620	"60-64"	315.753	336.34	334.656	362.79	343.582	299.71	263.794	259.552	274.41	283.612	277.096	261.543	202.08	170.767	159.645	163.205	163.112
"Portugal"	620	"65-69"	285.661	300.008	321.575	321.461	349.838	332.454	290.943	256.798	253.311	268.38	277.897	271.982	257.188	199.128	168.543	157.76	161.455
"Portugal"	620	"70-74"	250.505	263.402	279.12	301.155	302.796	331.151	316.138	277.82	246.211	243.714	258.974	268.869	263.894	250.249	194.226	164.738	154.511
"Portugal"	620	"75-79"	191.269	218.719	233.101	249.481	271.558	275.18	303.082	291.24	257.607	229.621	228.424	243.798	254.302	250.773	238.709	185.916	158.25
"Portugal"	620	"80-84"	139.521	148.945	174.113	188.659	204.948	226.081	231.937	258.418	251.191	224.494	201.936	202.533	218.043	229.422	227.838	218.276	171.146
"Portugal"	620	"85-89"	77.29	86.633	95.851	115.176	128.003	142.324	160.441	168.092	191.247	189.473	172.236	157.353	160.449	175.64	187.362	188.456	182.939
"Portugal"	620	"90-94"	26.867	33.515	39.54	45.553	56.858	65.472	75.295	87.79	95.164	111.734	113.902	106.316	99.925	104.881	117.637	128.412	132.29
"Portugal"	620	"95-99"	4.653	7.09	9.396	11.649	14.083	18.411	22.178	26.729	32.705	37.104	45.44	48.206	46.982	46.173	50.364	58.637	66.56
"Portugal"	620	"100+"	0.415	0.67	1.092	1.546	2.034	2.597	3.537	4.543	5.813	7.518	9.119	11.653	13.429	14.266	14.928	16.861	20.444
"Serbia"	688	"0-4"	190.656	166.095	148.179	142.02	133.286	122.226	108.935	95.564	85.188	78.418	73.337	67.76	61.24	54.591	48.778	44.311	40.894
"Serbia"	688	"5-9"	229.34	189.296	164.791	146.905	140.761	132.043	120.998	107.779	94.478	84.169	77.462	72.442	66.925	60.466	53.879	48.126	43.718
"Serbia"	688	"10-14"	239.357	228.549	188.551	164.074	146.207	140.072	131.363	120.358	107.178	93.916	83.643	76.971	71.985	66.5	60.075	53.522	47.802
"Serbia"	688	"15-19"	265.572	237.437	226.667	186.747	162.317	144.484	138.367	129.753	118.844	105.761	92.593	82.409	75.824	70.921	65.52	59.179	52.709
"Serbia"	688	"20-24"	281.786	261.148	233.136	222.44	182.658	158.318	140.553	134.656	126.259	115.57	102.703	89.745	79.763	73.374	68.663	63.455	57.304
"Serbia"	688	"25-29"	284.414	276.108	255.608	227.755	217.163	177.55	153.322	135.866	130.241	122.12	111.701	99.101	86.403	76.674	70.53	66.061	61.092
"Serbia"	688	"30-34"	302.655	279.167	270.975	250.639	222.985	212.508	173.084	149.171	131.992	126.614	118.735	108.554	96.188	83.717	74.208	68.276	64.017
"Serbia"	688	"35-39"	286.181	297.887	274.661	266.64	246.552	219.144	208.821	169.764	146.131	129.197	124.016	116.332	106.341	94.16	81.865	72.524	66.755
"Serbia"	688	"40-44"	307.532	281.363	293.166	270.37	262.658	242.924	215.885	205.867	167.215	143.876	127.174	122.164	114.644	104.81	92.781	80.627	71.42
"Serbia"	688	"45-49"	303.319	301.041	275.668	287.677	265.604	258.346	239.171	212.723	203.077	164.965	141.975	125.531	120.69	113.331	103.647	91.763	79.747
"Serbia"	688	"50-54"	282.864	294.16	292.552	268.399	280.769	259.708	253.139	234.769	209.118	199.985	162.594	140.055	123.934	119.282	112.099	102.587	90.875
"Serbia"	688	"55-59"	260.568	269.863	281.585	280.987	258.626	271.441	251.875	246.239	228.977	204.489	196.033	159.647	137.728	122.039	117.612	110.658	101.377
"Serbia"	688	"60-64"	248.778	241.753	251.716	264.075	264.926	245.033	258.544	241.019	236.665	221.046	198.167	190.615	155.655	134.594	119.486	115.369	108.735
"Serbia"	688	"65-69"	273.304	221.415	216.864	227.622	240.705	243.279	226.764	240.978	226.131	223.575	210.098	189.332	182.953	149.951	130.045	115.769	112.062
"Serbia"	688	"70-74"	209.849	229.209	187.633	185.759	197.077	210.53	215.11	202.49	217.233	205.875	205.405	194.53	176.497	171.529	141.213	122.979	109.827
"Serbia"	688	"75-79"	106.879	157.468	174.703	145.312	146.173	157.469	171.047	177.456	169.514	184.737	177.643	179.483	171.875	157.402	154.109	127.749	111.828
"Serbia"	688	"80-84"	74.382	66.588	100.345	113.97	97.016	99.818	110.265	122.607	130.148	127.437	142.19	139.564	143.621	139.689	129.53	128.329	107.354
"Serbia"	688	"85-89"	36.526	35.321	32.476	50.396	58.933	51.642	54.943	62.681	72	79.25	80.408	92.606	93.556	98.702	97.966	92.632	93.219
"Serbia"	688	"90-94"	9.755	11.638	11.589	11.023	17.694	21.427	19.586	21.735	25.915	31.317	36.298	38.604	46.457	48.787	53.157	54.455	52.924
"Serbia"	688	"95-99"	1.22	1.821	2.231	2.299	2.263	3.771	4.792	4.61	5.408	6.892	8.937	11.067	12.542	15.987	17.636	20.184	21.681
"Serbia"	688	"100+"	0.073	0.132	0.202	0.257	0.276	0.281	0.465	0.63	0.66	0.814	1.111	1.554	2.091	2.585	3.472	4.179	5.115
"Slovenia"	705	"0-4"	45.613	37.924	32.505	31.923	33.187	34.1	32.388	28.679	25.261	23.547	23.238	23.252	22.636	21.115	19.257	17.767	16.937
"Slovenia"	705	"5-9"	57.197	45.672	37.989	32.573	31.993	33.257	34.171	32.456	28.744	25.323	23.606	23.294	23.304	22.684	21.16	19.298	17.804
"Slovenia"	705	"10-14"	53.284	57.228	45.712	38.034	32.622	32.043	33.308	34.219	32.502	28.789	25.366	23.647	23.332	23.34	22.717	21.191	19.326
"Slovenia"	705	"15-19"	47.099	53.548	57.495	45.992	38.323	32.916	32.339	33.59	34.486	32.755	29.029	25.593	23.859	23.529	23.522	22.884	21.343
"Slovenia"	705	"20-24"	48.725	47.569	54.02	57.971	46.494	38.84	33.444	32.842	34.067	34.937	33.18	29.432	25.972	24.212	23.855	23.821	23.156
"Slovenia"	705	"25-29"	53.913	49.128	47.994	54.444	58.399	46.954	39.32	33.91	33.287	34.487	35.333	33.554	29.785	26.303	24.52	24.138	24.078
"Slovenia"	705	"30-34"	68.476	54.173	49.419	48.301	54.748	58.706	47.289	39.652	34.235	33.596	34.777	35.606	33.81	30.028	26.53	24.729	24.329
"Slovenia"	705	"35-39"	78.13	68.513	54.287	49.565	48.463	54.907	58.868	47.469	39.84	34.423	33.775	34.945	35.763	33.959	30.169	26.663	24.852
"Slovenia"	705	"40-44"	82.85	77.89	68.375	54.245	49.564	48.483	54.922	58.878	47.516	39.906	34.499	33.851	35.014	35.828	34.023	30.233	26.727
"Slovenia"	705	"45-49"	75.514	82.296	77.455	68.059	54.052	49.424	48.371	54.796	58.751	47.445	39.87	34.485	33.841	35.005	35.818	34.019	30.238
"Slovenia"	705	"50-54"	77.204	74.516	81.346	76.663	67.443	53.628	49.082	48.07	54.477	58.434	47.224	39.712	34.368	33.739	34.907	35.727	33.944
"Slovenia"	705	"55-59"	75.231	75.231	72.857	79.72	75.28	66.343	52.843	48.433	47.49	53.871	57.834	46.792	39.385	34.117	33.516	34.697	35.534
"Slovenia"	705	"60-64"	72.706	72.053	72.451	70.442	77.318	73.212	64.682	51.641	47.427	46.588	52.927	56.908	46.111	38.869	33.713	33.156	34.36
"Slovenia"	705	"65-69"	69.604	68.014	67.963	68.742	67.151	74.001	70.326	62.342	49.925	45.98	45.276	51.559	55.55	45.111	38.099	33.104	32.611
"Slovenia"	705	"70-74"	43.621	63.086	62.352	62.808	63.937	62.802	69.55	66.401	59.107	47.526	43.922	43.401	49.567	53.571	43.626	36.941	32.171
"Slovenia"	705	"75-79"	35.02	37.341	54.894	54.888	55.807	57.268	56.661	63.177	60.688	54.351	43.933	40.824	40.523	46.509	50.484	41.282	35.075
"Slovenia"	705	"80-84"	22.569	26.353	28.868	43.263	43.943	45.294	47.063	47.118	53.102	51.567	46.622	38.059	35.661	35.719	41.326	45.2	37.203
"Slovenia"	705	"85-89"	11.83	13.696	16.649	18.78	28.832	29.916	31.449	33.301	33.927	38.933	38.415	35.318	29.248	27.839	28.281	33.165	36.713
"Slovenia"	705	"90-94"	3.496	5	6.119	7.752	9.056	14.348	15.336	16.597	18.06	18.943	22.312	22.633	21.317	18.13	17.68	18.388	22.061
"Slovenia"	705	"95-99"	0.525	0.846	1.3	1.68	2.232	2.723	4.501	5.016	5.651	6.425	7.015	8.625	9.091	8.932	7.901	8.007	8.677
"Slovenia"	705	"100+"	0.034	0.07	0.123	0.2	0.276	0.383	0.493	0.826	1.005	1.198	1.43	1.658	2.104	2.398	2.534	2.436	2.559
"Spain"	724	"0-4"	838.603	679.412	600.23	618.112	644.254	649.646	612.801	547.377	491.057	462.295	455.358	454.633	444.983	423.908	395.853	369.368	350.828
"Spain"	724	"5-9"	1109.382	844.486	687.124	611.498	629.392	655.545	660.955	623.558	557.587	500.711	471.391	463.886	462.595	452.377	430.735	402.114	375.062
"Spain"	724	"10-14"	1257.005	1112.245	848.398	692.967	617.383	635.285	661.45	666.569	628.883	562.634	505.471	475.863	468.061	466.471	455.956	434.018	405.102
"Spain"	724	"15-19"	1179.576	1264.55	1122.223	863.195	707.868	632.342	650.256	675.671	680.047	641.625	574.653	516.755	486.403	477.851	475.505	464.241	441.551
"Spain"	724	"20-24"	1085.798	1197.376	1287.673	1156.365	897.68	742.555	667.138	683.314	706.987	709.631	669.5	600.824	541.217	509.135	498.837	494.746	481.736
"Spain"	724	"25-29"	1148.689	1108.255	1226.488	1330.346	1199.357	941.082	786.209	708.711	722.699	744.182	744.654	702.372	631.557	569.793	535.534	523.045	516.754
"Spain"	724	"30-34"	1249.692	1167.325	1132.899	1262.766	1366.648	1236.008	978.189	821.671	742.411	754.54	774.152	772.765	728.654	656.021	592.412	556.294	541.925
"Spain"	724	"35-39"	1538.678	1261.629	1183.938	1158.339	1288.169	1392.095	1261.902	1003.245	845.664	765.208	776.011	794.284	791.582	746.183	672.269	607.354	569.905
"Spain"	724	"40-44"	1958.484	1542.664	1270.134	1198.962	1173.814	1303.604	1407.6	1277.081	1018.278	860.242	779.128	789.082	806.492	802.958	756.762	682.055	616.322
"Spain"	724	"45-49"	2001.335	1950.615	1540.959	1274.985	1204.93	1180.538	1310.293	1413.763	1283.62	1025.537	867.697	786.439	795.942	812.887	808.91	762.334	687.262
"Spain"	724	"50-54"	1851.992	1979.718	1933.343	1532.8	1270.915	1202.61	1179.42	1308.665	1411.847	1282.93	1026.581	869.642	788.744	798.157	814.929	810.844	764.255
"Spain"	724	"55-59"	1723.007	1815.777	1945.489	1905.077	1513.855	1257.949	1192.218	1170.442	1299.187	1402.322	1275.572	1022.158	866.908	786.95	796.532	813.412	809.51
"Spain"	724	"60-64"	1482.318	1668.446	1764.075	1896.158	1861.233	1482.974	1235.436	1173.039	1153.335	1281.594	1384.841	1261.387	1012.351	859.812	781.333	791.371	808.608
"Spain"	724	"65-69"	1183.354	1411.031	1595.377	1694.065	1826.915	1798.934	1438.08	1201.555	1143.554	1126.767	1254.317	1357.711	1238.875	996.269	847.533	771.266	782.051
"Spain"	724	"70-74"	1023.751	1095.793	1314.893	1495.372	1595.491	1728.294	1709.173	1372.026	1150.523	1098.591	1085.754	1211.931	1315.106	1203.289	969.987	827.009	754.116
"Spain"	724	"75-79"	790.671	900.504	973.135	1177.884	1349.385	1449.719	1580.818	1573.223	1270.032	1070.719	1027.466	1020.166	1143.455	1246.227	1144.558	926	792.235
"Spain"	724	"80-84"	540.837	628.632	726.775	796.342	975.346	1130.022	1227.398	1352.693	1358.88	1107.036	941.4	910.708	910.984	1029.066	1128.977	1043.513	849.547
"Spain"	724	"85-89"	359.779	352.962	420.118	496.547	554.821	692.409	817.127	904.074	1012.88	1033.892	855.312	738.07	723.793	734.535	840.059	932.694	872.378
"Spain"	724	"90-94"	139.367	169.38	171.938	211.361	257.241	295.786	379.814	461.628	524.553	603.302	631.698	535.613	473.073	475.575	493.211	576.138	653.455
"Spain"	724	"95-99"	28.987	40.192	50.955	53.918	68.91	87.202	104.321	139.756	176.656	208.756	249.556	271.409	238.68	219.246	228.262	245.072	296.63
"Spain"	724	"100+"	2.833	4.501	6.64	8.923	10.116	13.223	17.49	22.189	30.778	41.153	51.761	65.151	75.908	74.281	72.249	77.111	86.364
"TFYR Macedonia"	807	"0-4"	49.522	42.778	37.444	35.305	33.242	31.312	28.815	25.657	22.869	20.978	19.688	18.508	17.167	15.67	14.21	12.989	12.069
"TFYR Macedonia"	807	"5-9"	58.97	49.389	42.65	37.319	35.182	33.121	31.192	28.701	25.55	22.769	20.884	19.6	18.426	17.091	15.6	14.146	12.931
"TFYR Macedonia"	807	"10-14"	57.401	58.884	49.309	42.574	37.247	35.111	33.051	31.126	28.64	25.493	22.716	20.834	19.554	18.383	17.052	15.564	14.114
"TFYR Macedonia"	807	"15-19"	63.75	57.179	58.665	49.105	42.38	37.061	34.929	32.881	30.967	28.491	25.356	22.588	20.716	19.445	18.282	16.96	15.48
"TFYR Macedonia"	807	"20-24"	69.256	63.228	56.685	58.18	48.65	41.945	36.641	34.536	32.513	30.623	28.172	25.061	22.315	20.464	19.213	18.07	16.767
"TFYR Macedonia"	807	"25-29"	76.525	68.568	62.576	56.068	57.576	48.081	41.4	36.138	34.066	32.075	30.216	27.794	24.713	21.995	20.169	18.944	17.826
"TFYR Macedonia"	807	"30-34"	79.148	75.843	67.936	61.984	55.515	57.035	47.576	40.94	35.716	33.674	31.712	29.88	27.484	24.429	21.735	19.933	18.73
"TFYR Macedonia"	807	"35-39"	83.788	78.486	75.225	67.379	61.475	55.049	56.582	47.18	40.586	35.397	33.382	31.444	29.634	27.259	24.225	21.551	19.767
"TFYR Macedonia"	807	"40-44"	78.779	82.967	77.751	74.558	66.804	60.968	54.602	56.167	46.833	40.288	35.138	33.149	31.234	29.444	27.089	24.074	21.418
"TFYR Macedonia"	807	"45-49"	74.366	77.578	81.8	76.736	73.665	66.059	60.333	54.077	55.682	46.448	39.975	34.878	32.92	31.032	29.264	26.932	23.94
"TFYR Macedonia"	807	"50-54"	73.793	72.477	75.76	80.048	75.245	72.365	64.993	59.456	53.364	55.026	45.949	39.581	34.56	32.643	30.79	29.052	26.752
"TFYR Macedonia"	807	"55-59"	67.078	70.798	69.755	73.154	77.56	73.123	70.515	63.503	58.232	52.376	54.123	45.269	39.047	34.131	32.269	30.465	28.77
"TFYR Macedonia"	807	"60-64"	63.39	62.885	66.695	66.037	69.618	74.155	70.209	67.996	61.468	56.558	51.037	52.887	44.332	38.307	33.534	31.749	30.013
"TFYR Macedonia"	807	"65-69"	56.069	57.245	57.209	61.137	61.02	64.791	69.47	66.216	64.52	58.642	54.24	49.16	51.123	42.978	37.227	32.658	30.982
"TFYR Macedonia"	807	"70-74"	34.458	47.441	48.993	49.54	53.61	54.109	58.052	62.912	60.558	59.53	54.569	50.836	46.34	48.424	40.874	35.531	31.268
"TFYR Macedonia"	807	"75-79"	22.181	26.088	36.552	38.435	39.627	43.639	44.771	48.856	53.803	52.545	52.384	48.594	45.707	42.002	44.197	37.535	32.804
"TFYR Macedonia"	807	"80-84"	13.544	14.136	17.033	24.482	26.472	27.997	31.584	33.24	37.183	41.886	41.827	42.505	40.047	38.17	35.484	37.726	32.332
"TFYR Macedonia"	807	"85-89"	5.721	6.63	7.131	8.879	13.242	14.817	16.2	18.942	20.669	23.912	27.86	28.653	29.833	28.704	27.878	26.36	28.458
"TFYR Macedonia"	807	"90-94"	1.431	1.885	2.262	2.53	3.297	5.134	5.997	6.876	8.452	9.67	11.742	14.285	15.236	16.378	16.227	16.191	15.706
"TFYR Macedonia"	807	"95-99"	0.212	0.274	0.373	0.467	0.549	0.751	1.231	1.523	1.86	2.432	2.968	3.823	4.893	5.461	6.129	6.322	6.574
"TFYR Macedonia"	807	"100+"	0.012	0.023	0.031	0.044	0.058	0.071	0.101	0.171	0.231	0.303	0.422	0.555	0.756	1.023	1.23	1.459	1.619
"Western Europe"	926	"0-4"	4319.64	3875.919	3558.74	3530.793	3484.571	3382.882	3198.106	2973.491	2788.283	2675.52	2603.855	2524.215	2415.934	2287.468	2164.008	2060.389	1976.554
"Western Europe"	926	"5-9"	5030.649	4357.557	3914.1	3597.194	3569.385	3523.271	3421.701	3235.064	3008.58	2821.457	2706.788	2633.18	2551.594	2441.373	2310.974	2185.566	2079.994
"Western Europe"	926	"10-14"	5041.987	5054.465	4381.591	3938.379	3621.669	3593.942	3547.896	3445.137	3257.318	3029.656	2841.323	2725.431	2650.593	2567.774	2456.316	2324.683	2198.042
"Western Europe"	926	"15-19"	5215.781	5101.077	5113.63	4441.538	3998.832	3682.474	3654.919	3605.892	3500.168	3309.402	3078.782	2887.449	2768.518	2690.632	2604.765	2490.241	2355.551
"Western Europe"	926	"20-24"	5447.015	5341.341	5227.409	5240.825	4570.334	4128.706	3813.107	3779.206	3723.81	3611.719	3414.622	3177.648	2979.892	2854.452	2770.022	2677.594	2556.506
"Western Europe"	926	"25-29"	5677.717	5597.726	5493.111	5380.519	5394.899	4726.302	4285.938	3963.12	3921.533	3858.427	3738.66	3533.911	3289.251	3083.731	2950.424	2858.075	2757.708
"Western Europe"	926	"30-34"	6128.554	5800.06	5721.367	5618.252	5506.938	5522.312	4855.59	4409.698	4081.002	4033.078	3963.625	3837.548	3626.47	3375.475	3163.535	3023.698	2924.762
"Western Europe"	926	"35-39"	6172.203	6201.699	5876.188	5799.372	5697.885	5588.097	5604.563	4935.423	4486.404	4154.171	4102.223	4028.695	3898.556	3683.449	3428.388	3212.272	3068.144
"Western Europe"	926	"40-44"	5791.756	6199.21	6232.006	5910.731	5836.316	5737.08	5629.323	5644.453	4975.498	4525.718	4192.202	4138.235	4062.629	3930.444	3713.351	3456.202	3237.871
"Western Europe"	926	"45-49"	6155.676	5779.635	6189.543	6227.154	5912.039	5841.306	5745.389	5638.925	5654.558	4988.469	4540.192	4207.298	4152.798	4076.648	3943.975	3726.375	3468.673
