"country"	"country_code"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"Italy"	380	86.03	86.82	87.57	88.29	88.98	89.65	90.32	91	91.64	92.25	92.86	93.47	94.09	94.71	95.28	95.87	96.51
"Malta"	470	82.73	83.43	84.11	84.76	85.4	86.02	86.61	87.23	87.83	88.47	89	89.6	90.19	90.75	91.33	91.88	92.41
"Montenegro"	499	78.76	79.3	79.83	80.4	80.89	81.43	81.88	82.38	82.89	83.39	83.91	84.39	84.86	85.37	85.88	86.35	86.86
"Portugal"	620	84.38	85.23	86.04	86.81	87.55	88.25	88.95	89.63	90.29	90.92	91.58	92.22	92.84	93.49	94.08	94.66	95.26
"Serbia"	688	78.18	78.84	79.48	80.08	80.68	81.3	81.86	82.42	82.96	83.5	84.03	84.57	85.1	85.58	86.13	86.63	87.16
"Slovenia"	705	83.85	84.52	85.18	85.82	86.45	87.08	87.67	88.26	88.86	89.44	90.06	90.64	91.19	91.74	92.33	92.9	93.49
"Spain"	724	85.8	86.52	87.22	87.89	88.53	89.14	89.79	90.4	91	91.57	92.17	92.7	93.28	93.82	94.4	94.97	95.52
"TFYR Macedonia"	807	78.22	78.95	79.63	80.32	80.95	81.59	82.2	82.8	83.38	83.95	84.51	85.01	85.55	86.1	86.63	87.12	87.66
"Western Europe"	926	84.42900652	85.13213082	85.82016308	86.49891651	87.1523964	87.79463272	88.40383548	89.0403794	89.65234155	90.26126754	90.87598524	91.4670065	92.01023634	92.59994905	93.17514918	93.76229635	94.33214862
"Austria"	40	84.36	85.1	85.8	86.49	87.15	87.83	88.47	89.09	89.72	90.32	90.9	91.49	92.06	92.64	93.26	93.8	94.37
"Belgium"	56	83.74	84.44	85.13	85.78	86.44	87.05	87.68	88.3	88.88	89.48	90.07	90.61	91.17	91.74	92.3	92.83	93.4
"France"	250	85.64	86.36	87.06	87.76	88.41	89.06	89.69	90.31	90.93	91.53	92.13	92.73	93.26	93.82	94.38	94.95	95.49
"Germany"	276	83.77	84.47	85.13	85.78	86.41	87.07	87.67	88.32	88.92	89.51	90.13	90.72	91.25	91.83	92.38	92.97	93.56
"Luxembourg"	442	84.44	85.19	85.93	86.64	87.33	88.03	88.68	89.32	89.94	90.56	91.18	91.79	92.39	93	93.58	94.16	94.73
"Netherlands"	528	83.75	84.37	84.96	85.54	86.16	86.72	87.27	87.86	88.39	88.98	89.53	90.08	90.57	91.16	91.7	92.25	92.74
"Switzerland"	756	85.47	86.16	86.85	87.51	88.17	88.78	89.4	90.03	90.6	91.19	91.77	92.37	92.93	93.51	94.06	94.62	95.15
"Latin America and the Caribbean"	904	78.97263471	79.95133188	80.83886441	81.66406201	82.42947871	83.16426266	83.86173519	84.51664554	85.13760132	85.74398723	86.30662935	86.86477212	87.43299132	87.98851741	88.52835379	89.07289601	89.58754262
"Caribbean"	915	76.17005583	77.13694056	78.01456511	78.83205004	79.59461001	80.30428655	80.92083497	81.4859518	81.99093748	82.47694272	82.9501223	83.42318901	83.94957858	84.44726805	84.9190722	85.4195656	85.89551341
"Antigua and Barbuda"	28	79	79.78	80.52	81.21	81.92	82.57	83.21	83.87	84.51	85.09	85.72	86.29	86.83	87.42	87.97	88.53	89.06
"Aruba"	533	78.37	78.99	79.56	80.16	80.73	81.27	81.81	82.31	82.85	83.34	83.81	84.28	84.78	85.27	85.76	86.22	86.7
"Bahamas"	44	78.88	79.63	80.34	81.01	81.71	82.33	82.99	83.6	84.2	84.8	85.38	85.97	86.55	87.12	87.66	88.2	88.8
"Barbados"	52	78.51	79.25	79.99	80.69	81.39	82.03	82.64	83.22	83.85	84.47	85.02	85.61	86.14	86.74	87.34	87.84	88.38
"Cuba"	192	82.01	82.73	83.42	84.08	84.7	85.34	85.9	86.5	87.06	87.61	88.17	88.73	89.28	89.82	90.36	90.87	91.41
"Curacao"	531	81.4	82.09	82.77	83.43	84.07	84.66	85.25	85.84	86.38	86.94	87.51	88.06	88.57	89.11	89.62	90.18	90.68
"Dominican Republic"	214	77.28	78.07	78.78	79.46	80.1	80.73	81.3	81.87	82.41	82.94	83.47	83.96	84.46	84.97	85.43	85.92	86.39
"Grenada"	308	76.39	77.17	77.87	78.57	79.26	79.92	80.6	81.23	81.85	82.46	83.06	83.64	84.23	84.82	85.35	85.91	86.48
"Guadeloupe"	312	85.01	85.96	86.83	87.71	88.48	89.29	90.05	90.76	91.42	92.1	92.76	93.39	94.02	94.63	95.25	95.84	96.46
"Haiti"	332	66.02	67.56	68.9	70.13	71.3	72.35	73.34	74.26	75.15	76.01	76.76	77.45	78.23	78.92	79.58	80.27	80.87
"Jamaica"	388	78.54	79.19	79.81	80.44	81.03	81.6	82.19	82.75	83.31	83.86	84.4	84.93	85.42	85.95	86.44	86.96	87.47
"Martinique"	474	85.45	86.45	87.38	88.24	89.08	89.83	90.55	91.27	91.97	92.64	93.27	93.95	94.57	95.2	95.79	96.43	97
"Puerto Rico"	630	83.82	84.48	85.09	85.7	86.3	86.89	87.46	88.02	88.57	89.12	89.67	90.22	90.76	91.31	91.85	92.36	92.91
"Saint Lucia"	662	78.29	78.96	79.59	80.22	80.85	81.43	82.02	82.57	83.15	83.73	84.27	84.8	85.31	85.85	86.38	86.85	87.36
"St. Vincent and the Grenadines"	670	75.54	76.15	76.76	77.37	77.9	78.48	79.02	79.57	80.1	80.62	81.1	81.65	82.13	82.62	83.13	83.65	84.1
"Trinidad and Tobago"	780	74.44	75.03	75.6	76.13	76.7	77.24	77.73	78.28	78.86	79.32	79.86	80.35	80.9	81.4	81.89	82.39	82.87
"United States Virgin Islands"	850	83.77	84.58	85.33	86.06	86.78	87.45	88.09	88.75	89.36	89.95	90.54	91.1	91.67	92.22	92.79	93.36	93.94
"Central America"	916	79.33981591	80.21761678	81.01256651	81.77412399	82.51486848	83.19970153	83.85695132	84.47882163	85.09480309	85.68833594	86.2420525	86.80211407	87.35661677	87.88399762	88.42512317	88.97170871	89.48288057
"Belize"	84	73.49	74.23	74.91	75.57	76.18	76.83	77.45	78.09	78.68	79.24	79.83	80.39	80.96	81.51	82.08	82.63	83.17
"Costa Rica"	188	82.42	83.13	83.78	84.43	85.03	85.62	86.18	86.71	87.27	87.79	88.28	88.84	89.34	89.83	90.32	90.82	91.33
"El Salvador"	222	78.16	79.11	79.98	80.76	81.54	82.21	82.83	83.47	84.08	84.63	85.18	85.7	86.22	86.72	87.29	87.77	88.24
"Guatemala"	320	76.13	77.16	78.1	78.89	79.63	80.33	80.97	81.61	82.18	82.71	83.31	83.83	84.36	84.87	85.4	85.86	86.37
"Honduras"	340	76.42	77.34	78.15	78.92	79.67	80.34	81.03	81.66	82.28	82.88	83.45	84.01	84.61	85.16	85.69	86.22	86.7
"Mexico"	484	79.86	80.73	81.51	82.27	83.02	83.72	84.39	85.02	85.67	86.3	86.88	87.48	88.07	88.63	89.2	89.8	90.34
"Nicaragua"	558	78.8	79.93	80.91	81.81	82.6	83.35	84.04	84.72	85.31	85.94	86.55	87.1	87.65	88.17	88.72	89.22	89.72
"Panama"	591	81.17	81.83	82.47	83.08	83.66	84.19	84.74	85.24	85.77	86.25	86.73	87.2	87.73	88.19	88.67	89.08	89.55
"South America"	931	79.13109575	80.14639459	81.06594036	81.91330409	82.68661475	83.43985673	84.15582053	84.82615578	85.4544324	86.07448791	86.64922928	87.21579532	87.7941615	88.36686297	88.91152661	89.45892198	89.97832355
"Argentina"	32	80.57	81.27	81.97	82.66	83.31	83.96	84.58	85.19	85.81	86.39	86.97	87.58	88.17	88.74	89.31	89.9	90.46
"Bolivia (Plurinational State of)"	68	72.15	73.84	75.28	76.53	77.54	78.47	79.29	80.06	80.72	81.37	81.99	82.53	83.09	83.64	84.17	84.68	85.19
"Brazil"	76	79.1	80.23	81.24	82.15	82.97	83.77	84.54	85.24	85.89	86.53	87.13	87.7	88.31	88.88	89.43	89.98	90.49
"Chile"	152	85.26	86.26	87.21	88.05	88.83	89.6	90.32	91	91.65	92.28	92.86	93.46	93.99	94.55	95.08	95.64	96.13
"Colombia"	170	78.29	79.15	79.94	80.72	81.44	82.11	82.78	83.46	84.09	84.68	85.28	85.88	86.46	87.06	87.59	88.12	88.66
"Ecuador"	218	79.45	80.43	81.3	82.12	82.88	83.61	84.28	84.9	85.54	86.19	86.79	87.33	87.95	88.48	89.03	89.6	90.12
"French Guiana"	254	83.57	84.52	85.37	86.23	87.04	87.79	88.53	89.24	89.94	90.59	91.24	91.89	92.54	93.13	93.79	94.37	94.98
"Guyana"	328	69.24	69.88	70.51	71.18	71.83	72.45	73.03	73.66	74.31	74.98	75.55	76.15	76.8	77.43	78.05	78.67	79.31
"Paraguay"	600	75.51	76.11	76.72	77.3	77.89	78.5	79.05	79.63	80.2	80.74	81.3	81.84	82.39	82.96	83.47	84.03	84.58
"Peru"	604	78.14	79.27	80.28	81.26	82.11	82.96	83.71	84.44	85.07	85.8	86.44	87.09	87.67	88.31	88.91	89.49	90.06
"Suriname"	740	74.93	75.63	76.33	77.02	77.66	78.29	78.88	79.47	80.06	80.66	81.15	81.72	82.29	82.85	83.41	83.95	84.45
"Uruguay"	858	81.07	81.71	82.29	82.87	83.45	84.02	84.62	85.18	85.75	86.31	86.85	87.43	87.99	88.58	89.11	89.65	90.23
"Venezuela (Bolivarian Republic of)"	862	79.04	79.8	80.55	81.23	81.88	82.54	83.19	83.77	84.39	84.98	85.51	86.08	86.6	87.2	87.73	88.3	88.85
"Northern America"	905	82.11329099	82.74268634	83.33963203	83.90808453	84.49626221	85.08214969	85.62196212	86.1587014	86.6907861	87.22398797	87.72996039	88.27144352	88.79321971	89.32566754	89.83552302	90.36637422	90.85297356
"Canada"	124	84.44	85.09	85.73	86.36	86.94	87.58	88.17	88.73	89.29	89.85	90.41	90.97	91.51	92.05	92.58	93.09	93.62
"United States of America"	840	81.86	82.48	83.07	83.63	84.22	84.79	85.33	85.86	86.39	86.92	87.42	87.96	88.48	89.02	89.53	90.06	90.54
"Oceania"	909	80.45941787	81.14100109	81.75896172	82.35401653	82.95618393	83.51764212	84.08052834	84.60913352	85.18249071	85.72871795	86.2754334	86.80020937	87.34436494	87.86777753	88.42978267	89.00999099	89.58194328
"Australia/New Zealand"	927	84.82013826	85.50723863	86.16754175	86.80532023	87.46929026	88.06266654	88.69539354	89.28477628	89.92493496	90.53867362	91.14635498	91.7242439	92.32026939	92.89324551	93.48706508	94.07520677	94.65418082
"Australia"	36	84.97	85.66	86.32	86.96	87.63	88.21	88.85	89.43	90.07	90.68	91.29	91.87	92.46	93.03	93.63	94.21	94.79
"New Zealand"	554	84.04	84.71	85.39	86.03	86.66	87.28	87.89	88.49	89.11	89.74	90.32	90.89	91.48	92.05	92.63	93.24	93.8
"Melanesia"	928	67.20122287	68.06987656	68.90834533	69.74391391	70.51379647	71.28055173	71.98167855	72.68019515	73.40589986	74.09412842	74.78136774	75.4571321	76.14260793	76.78559537	77.43905481	78.10862777	78.7627001
"Fiji"	242	73.8	74.69	75.52	76.33	77.1	77.82	78.48	79.22	79.88	80.49	81.13	81.76	82.4	82.99	83.62	84.15	84.77
"New Caledonia"	540	80.23	81.1	81.9	82.69	83.44	84.14	84.79	85.44	86.07	86.68	87.3	87.83	88.47	89.06	89.63	90.21	90.77
"Papua New Guinea"	598	65.46	66.35	67.21	68.07	68.87	69.68	70.44	71.18	71.97	72.7	73.43	74.15	74.89	75.57	76.25	76.97	77.66
"Solomon Islands"	90	70.24	71.37	72.41	73.36	74.26	75.1	75.87	76.64	77.4	78.14	78.84	79.5	80.13	80.79	81.47	82.09	82.66
"Vanuatu"	548	74.86	75.99	76.93	77.87	78.76	79.53	80.27	81.03	81.68	82.38	83.01	83.62	84.2	84.75	85.32	85.85	86.45
"Micronesia"	954	76.50202889	77.60405276	78.5945984	79.52992615	80.33071937	81.08148669	81.78495257	82.41118038	82.95339387	83.46298171	83.97963933	84.56176513	85.1272575	85.71521999	86.24111863	86.75322078	87.25308235
"Guam"	316	82.55	83.55	84.48	85.36	86.19	86.96	87.75	88.46	89.17	89.85	90.54	91.19	91.83	92.46	93.12	93.73	94.33
"Kiribati"	296	70	70.97	71.85	72.72	73.48	74.2	74.93	75.68	76.33	76.98	77.63	78.3	78.86	79.49	80.04	80.64	81.23
"Micronesia (Fed. States of)"	583	70.71	71.54	72.32	73.13	73.86	74.65	75.41	76.12	76.82	77.56	78.23	78.92	79.61	80.31	81	81.71	82.39
"Polynesia"	957	78.16013617	79.12936854	80.00624441	80.80981752	81.61135541	82.37304314	83.10665469	83.83708778	84.50978801	85.1499821	85.75968528	86.34667158	86.92588856	87.48292338	88.03939328	88.6134058	89.17125581
"French Polynesia"	258	79.56	80.53	81.43	82.26	83.08	83.82	84.54	85.27	85.95	86.64	87.28	87.91	88.56	89.15	89.78	90.37	90.96
"Samoa"	882	77.6	78.71	79.71	80.56	81.44	82.24	82.95	83.64	84.31	84.91	85.53	86.15	86.73	87.32	87.87	88.45	88.96
"Tonga"	776	76.36	77.15	77.93	78.65	79.33	80.01	80.66	81.35	81.94	82.54	83.13	83.73	84.31	84.9	85.41	86	86.56
