"name"	"country_code"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"Haiti"	332	2.5508	2.2402	2.0238	1.8602	1.734	1.6292	1.5411	1.4748	1.4253	1.3849	1.3566	1.3415	1.333	1.3316	1.339	1.3528	1.3702
"Honduras"	340	1.9634	1.7437	1.5939	1.4827	1.394	1.3255	1.2756	1.2483	1.2305	1.2281	1.2373	1.2545	1.2751	1.3038	1.3332	1.3631	1.388
"Hungary"	348	1.2835	1.2879	1.299	1.3098	1.3229	1.3342	1.3491	1.358	1.3705	1.3805	1.3899	1.3985	1.4087	1.4134	1.4191	1.425	1.4315
"Iceland"	352	1.6845	1.5485	1.4507	1.3765	1.3305	1.3099	1.3078	1.3151	1.3322	1.351	1.3783	1.3996	1.4209	1.4411	1.4619	1.4774	1.4901
"India"	356	2.0947	1.9042	1.7618	1.6475	1.5571	1.4893	1.4331	1.3949	1.3672	1.3503	1.3421	1.3428	1.3477	1.3572	1.3699	1.3851	1.4029
"Indonesia"	360	2.1166	1.9282	1.7887	1.6799	1.5884	1.5234	1.4717	1.4436	1.4269	1.4182	1.424	1.4325	1.447	1.4605	1.4777	1.4946	1.5087
"Iran (Islamic Republic of)"	364	1.3962	1.2214	1.092	1.0092	0.9756	0.9823	1.0307	1.0997	1.1729	1.2336	1.2879	1.3335	1.3704	1.4016	1.4324	1.4562	1.4749
"Iraq"	368	4.0529	3.6781	3.3689	3.1083	2.8892	2.7009	2.5376	2.3922	2.2658	2.1478	2.0485	1.9609	1.8798	1.8082	1.7494	1.6983	1.6548
"Ireland"	372	1.8844	1.8345	1.7996	1.7755	1.7589	1.7434	1.7318	1.7215	1.7145	1.7061	1.6989	1.6931	1.6881	1.6853	1.6808	1.6771	1.674
"Israel"	376	2.6662	2.4673	2.3069	2.1708	2.0542	1.955	1.872	1.7974	1.7349	1.6836	1.6408	1.6077	1.5839	1.5651	1.549	1.538	1.5315
"Italy"	380	1.3747	1.3817	1.3941	1.4098	1.4231	1.4358	1.447	1.4595	1.4693	1.4787	1.4888	1.4941	1.4999	1.5066	1.5119	1.5177	1.521
"Jamaica"	388	1.7652	1.6079	1.4943	1.405	1.3434	1.3068	1.2921	1.292	1.3023	1.3193	1.3436	1.3728	1.3978	1.4249	1.4486	1.4675	1.488
"Japan"	392	1.344	1.3516	1.3641	1.3793	1.3942	1.4063	1.4198	1.4307	1.4398	1.4522	1.4597	1.4682	1.4733	1.4822	1.4858	1.4925	1.4964
"Jordan"	400	2.9127	2.5806	2.3317	2.1299	1.9649	1.8231	1.7027	1.6018	1.5167	1.444	1.3952	1.3573	1.33	1.319	1.3187	1.3268	1.3431
"Kazakhstan"	398	2.3408	2.1676	2.034	1.9212	1.8314	1.7522	1.6928	1.6394	1.5984	1.5669	1.5432	1.5287	1.5191	1.5175	1.5181	1.5194	1.5231
"Kenya"	404	3.7967	3.3988	3.0844	2.824	2.6116	2.424	2.2631	2.1257	1.9993	1.8921	1.7941	1.7113	1.64	1.5818	1.5316	1.4921	1.4621
"Kiribati"	296	3.2898	3.0103	2.7872	2.605	2.4476	2.308	2.1855	2.0781	1.9812	1.8992	1.825	1.7597	1.7017	1.6569	1.6156	1.5898	1.5632
"Kuwait"	414	1.8139	1.6524	1.5367	1.4552	1.4033	1.3837	1.3971	1.4295	1.4635	1.4909	1.516	1.537	1.5544	1.5689	1.5801	1.5881	1.5955
"Kyrgyzstan"	417	2.6608	2.4271	2.2529	2.1138	1.9982	1.9007	1.8186	1.7487	1.6961	1.6527	1.616	1.588	1.5661	1.5505	1.5433	1.5373	1.5375
"Lao People's Democratic Republic"	418	2.4947	2.1835	1.9561	1.7772	1.6277	1.5069	1.4106	1.3365	1.2811	1.2434	1.2285	1.2302	1.2432	1.2667	1.2969	1.3343	1.3672
"Latvia"	428	1.434	1.4489	1.4666	1.4868	1.5021	1.5173	1.5305	1.5408	1.5493	1.5583	1.5644	1.5702	1.576	1.5801	1.5825	1.5882	1.5906
"Lebanon"	422	1.5084	1.3949	1.3123	1.2558	1.2292	1.2239	1.2365	1.2552	1.2817	1.3182	1.3501	1.3838	1.4124	1.4377	1.4609	1.4775	1.4958
"Lesotho"	426	2.728	2.4322	2.2174	2.0495	1.9171	1.807	1.7151	1.6381	1.5739	1.5279	1.4891	1.4614	1.4404	1.427	1.4214	1.4181	1.422
"Liberia"	430	4.1693	3.71	3.3168	2.9866	2.7109	2.4941	2.3131	2.1645	2.0412	1.9404	1.8526	1.7781	1.7144	1.6616	1.6186	1.5816	1.5492
"Libya"	434	2.0692	1.8342	1.6507	1.5079	1.3914	1.3026	1.2356	1.1958	1.1837	1.1955	1.2315	1.2696	1.3138	1.3568	1.3954	1.4292	1.4601
"Lithuania"	440	1.5135	1.5196	1.5302	1.5425	1.554	1.5652	1.5745	1.5833	1.5891	1.5967	1.6013	1.6065	1.6097	1.6127	1.6154	1.6175	1.6193
"Luxembourg"	442	1.4981	1.4939	1.4969	1.5028	1.5115	1.5182	1.5245	1.5304	1.5356	1.5404	1.5458	1.5483	1.5512	1.5538	1.5564	1.5584	1.5614
"Madagascar"	450	3.9088	3.5262	3.2095	2.9477	2.7235	2.5343	2.3783	2.2405	2.12	2.0161	1.9278	1.8454	1.775	1.7173	1.6617	1.6167	1.5814
"Malawi"	454	4.5844	4.1123	3.7015	3.3524	3.0512	2.7996	2.59	2.4121	2.2685	2.1411	2.0336	1.9364	1.8541	1.7822	1.7259	1.6739	1.6299
"Malaysia"	458	1.6753	1.5271	1.4186	1.3356	1.275	1.24	1.2274	1.2301	1.2418	1.2612	1.2865	1.3144	1.3418	1.3717	1.3988	1.4229	1.4432
"Maldives"	462	1.7478	1.5241	1.3577	1.2297	1.1304	1.0705	1.0523	1.0692	1.1153	1.1763	1.2377	1.2947	1.3447	1.3866	1.4208	1.4477	1.4749
"Mali"	466	5.6208	4.9215	4.2336	3.6158	3.1012	2.7119	2.4217	2.2119	2.0511	1.9168	1.8165	1.7338	1.6665	1.6162	1.572	1.5362	1.5121
"Malta"	470	1.3633	1.3582	1.3618	1.3705	1.3815	1.3959	1.4122	1.4281	1.443	1.4586	1.4714	1.4835	1.496	1.5058	1.5152	1.5233	1.5321
"Martinique"	474	1.6537	1.5146	1.422	1.3638	1.3383	1.3411	1.3643	1.3979	1.4281	1.4591	1.4834	1.5053	1.5245	1.537	1.5499	1.5585	1.5667
"Mauritania"	478	4.0866	3.6771	3.3265	3.0266	2.7759	2.5658	2.3923	2.2474	2.127	2.0187	1.9283	1.8538	1.7858	1.7298	1.6815	1.6406	1.6069
"Mauritius"	480	1.2397	1.1181	1.0396	1.007	1.024	1.0833	1.1516	1.2118	1.2642	1.3083	1.3452	1.3783	1.4077	1.4303	1.4525	1.4693	1.4835
"Mayotte"	175	3.432	3.042	2.7414	2.4982	2.2937	2.1191	1.9645	1.828	1.7099	1.611	1.5284	1.4598	1.4046	1.3629	1.3364	1.3202	1.3176
"Mexico"	484	1.9045	1.6981	1.5332	1.4051	1.3031	1.2242	1.1746	1.1521	1.1535	1.1705	1.2075	1.2501	1.2917	1.3374	1.376	1.4083	1.4376
"Micronesia (Fed. States of)"	583	2.79	2.4883	2.2656	2.0916	1.9481	1.8286	1.7258	1.6457	1.572	1.5188	1.4692	1.4347	1.4061	1.389	1.3788	1.3736	1.3753
"Mongolia"	496	2.2708	2.0586	1.909	1.8009	1.7279	1.6802	1.6581	1.65	1.6459	1.6467	1.6468	1.6476	1.6525	1.6526	1.6531	1.6543	1.6555
"Montenegro"	499	1.4447	1.3207	1.2311	1.1786	1.1622	1.1779	1.2133	1.2538	1.2937	1.331	1.3653	1.3956	1.4237	1.4454	1.4648	1.4842	1.4977
"Morocco"	504	2.1346	1.9277	1.7749	1.6495	1.5488	1.4737	1.4167	1.3772	1.3547	1.3461	1.3504	1.3637	1.3844	1.404	1.4266	1.4487	1.4684
"Mozambique"	508	4.8292	4.3442	3.8824	3.4558	3.066	2.7457	2.4793	2.2844	2.1207	2.0002	1.9	1.8212	1.7537	1.6973	1.6534	1.6151	1.5894
"Myanmar"	104	1.9029	1.7271	1.5952	1.4921	1.4112	1.3525	1.312	1.29	1.2801	1.2877	1.3014	1.325	1.3467	1.3751	1.4028	1.4271	1.4504
"Namibia"	516	3.0228	2.6996	2.4519	2.2584	2.0972	1.9578	1.837	1.7358	1.6518	1.5818	1.5258	1.483	1.4519	1.4303	1.4167	1.4056	1.4057
"Nepal"	524	1.7978	1.5912	1.4521	1.3541	1.2781	1.2285	1.1963	1.185	1.1907	1.2115	1.2376	1.2697	1.3061	1.3391	1.3719	1.4025	1.4277
"Netherlands"	528	1.6574	1.6351	1.6252	1.6185	1.6146	1.6132	1.6123	1.6133	1.6121	1.6135	1.612	1.6129	1.6124	1.6134	1.6136	1.6133	1.6144
"New Caledonia"	540	1.8176	1.6595	1.5432	1.4578	1.3964	1.3577	1.3427	1.3459	1.3571	1.3742	1.3935	1.4154	1.438	1.463	1.4802	1.4992	1.514
"New Zealand"	554	1.766	1.6297	1.5291	1.4554	1.4041	1.376	1.3697	1.3718	1.3781	1.3963	1.4073	1.4232	1.4403	1.4577	1.4744	1.4881	1.5023
"Nicaragua"	558	1.9214	1.7222	1.5766	1.4543	1.3593	1.2869	1.2364	1.2081	1.2064	1.2157	1.2323	1.2599	1.2927	1.3303	1.3637	1.3936	1.4209
"Niger"	562	7.2114	6.5406	5.8106	5.0863	4.3978	3.8073	3.3166	2.9348	2.6212	2.3932	2.198	2.0417	1.9171	1.8194	1.7356	1.6675	1.6167
"Nigeria"	566	5.1236	4.6243	4.1386	3.6835	3.2576	2.8988	2.6016	2.3752	2.1955	2.0523	1.9425	1.8506	1.7776	1.7203	1.6737	1.6369	1.6043
"Norway"	578	1.7003	1.6737	1.66	1.6512	1.6456	1.6414	1.6389	1.6375	1.636	1.6344	1.6332	1.6319	1.6296	1.6302	1.6308	1.6309	1.6303
"Oman"	512	2.2556	1.9383	1.7021	1.5178	1.3645	1.2414	1.1455	1.0848	1.0618	1.0679	1.1047	1.1573	1.2188	1.281	1.3312	1.3778	1.4136
"Other non-specified areas"	158	0.8457	0.773	0.7464	0.78	0.8663	0.9528	1.0239	1.0836	1.1344	1.1824	1.2176	1.2512	1.2833	1.3082	1.3334	1.355	1.3759
"Pakistan"	586	3.0741	2.7048	2.4252	2.2181	2.0505	1.9068	1.7897	1.691	1.6114	1.543	1.4912	1.4457	1.4156	1.3923	1.379	1.3777	1.3797
"Panama"	591	2.116	1.9371	1.798	1.6869	1.6018	1.5305	1.4802	1.444	1.4223	1.4102	1.4079	1.4093	1.4232	1.4373	1.4499	1.4645	1.4798
"Papua New Guinea"	598	3.2907	2.9646	2.7098	2.5009	2.3288	2.1841	2.0618	1.9576	1.8668	1.7914	1.722	1.6629	1.6152	1.5744	1.5421	1.5164	1.4954
"Paraguay"	600	2.1845	1.9755	1.8249	1.707	1.6102	1.5339	1.4726	1.4221	1.3902	1.3646	1.3515	1.3431	1.3398	1.3436	1.3515	1.3676	1.3823
"Peru"	604	2.1126	1.9076	1.7499	1.6242	1.5171	1.4304	1.3626	1.3123	1.2837	1.272	1.2682	1.2747	1.2924	1.3173	1.3424	1.3689	1.3957
"Philippines"	608	2.6012	2.3651	2.1816	2.0336	1.9078	1.7983	1.7002	1.6268	1.5599	1.5069	1.4664	1.4346	1.4136	1.3974	1.3865	1.383	1.3854
"Poland"	616	1.1299	1.0186	0.9597	0.9458	0.9813	1.0509	1.1166	1.1768	1.2274	1.2701	1.309	1.3422	1.369	1.393	1.4146	1.435	1.4502
"Portugal"	620	1.0491	0.9442	0.8911	0.8905	0.9341	1.0133	1.0833	1.1442	1.1935	1.2385	1.2776	1.312	1.3388	1.3664	1.3882	1.41	1.4274
"Puerto Rico"	630	1.3825	1.2539	1.1682	1.1127	1.0979	1.1163	1.1525	1.1939	1.2381	1.2788	1.3168	1.3491	1.3801	1.4056	1.4301	1.4514	1.4702
"Qatar"	634	1.7207	1.543	1.4042	1.2969	1.2139	1.157	1.1245	1.1191	1.1291	1.1531	1.1858	1.2231	1.2641	1.3069	1.3448	1.3781	1.4084
"Republic of Korea"	410	1.2092	1.2201	1.2359	1.253	1.2674	1.2834	1.3005	1.3136	1.3256	1.3381	1.3503	1.3605	1.369	1.3791	1.3872	1.3944	1.4014
"Republic of Moldova"	498	1.0376	0.9382	0.8873	0.8876	0.9418	1.0177	1.087	1.1479	1.1975	1.2441	1.281	1.313	1.3436	1.368	1.3906	1.409	1.4284
"Reunion"	638	1.8926	1.7157	1.58	1.4812	1.4093	1.365	1.343	1.3448	1.3595	1.384	1.4119	1.4427	1.467	1.4893	1.5072	1.5241	1.539
"Romania"	642	1.4176	1.4173	1.4241	1.4328	1.4428	1.452	1.4605	1.4713	1.478	1.485	1.4885	1.4944	1.5003	1.5021	1.5081	1.5096	1.5131
"Russian Federation"	643	1.6021	1.6065	1.6171	1.6279	1.6382	1.6467	1.6543	1.6598	1.6652	1.6704	1.6719	1.6751	1.6747	1.6774	1.6785	1.6782	1.6783
"Rwanda"	646	3.3157	2.8873	2.5577	2.2913	2.0686	1.8764	1.7082	1.5641	1.4418	1.3392	1.2569	1.1902	1.1501	1.1266	1.1193	1.1288	1.1541
