"name"	"country_code"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"Reunion"	638	2.3478	2.3218	2.2843	2.2475	2.2145	2.1899	2.1693	2.1572	2.1463	2.1381	2.1344	2.1311	2.126	2.1273	2.1271	2.1271	2.1294
"Romania"	642	1.6529	1.7415	1.807	1.8593	1.901	1.9331	1.9588	1.9829	2.0023	2.0184	2.0338	2.0453	2.0565	2.0674	2.0745	2.0823	2.0903
"Russian Federation"	643	1.8311	1.9123	1.9667	2.0085	2.0432	2.0692	2.0894	2.1065	2.12	2.1301	2.1406	2.1495	2.1553	2.161	2.1646	2.1703	2.1732
"Rwanda"	646	3.9087	3.6502	3.4183	3.2136	3.0335	2.877	2.7394	2.6166	2.497	2.3929	2.3095	2.2388	2.1812	2.1451	2.1181	2.0997	2.0859
"Saint Lucia"	662	2.0427	2.0397	2.0253	2.0136	2.0085	2.0037	2.004	2.007	2.011	2.0157	2.022	2.0298	2.0362	2.0425	2.0488	2.0532	2.0601
"Saint Vincent and the Grenadines"	670	2.1201	2.1134	2.0925	2.0718	2.0567	2.0448	2.0399	2.0386	2.0375	2.0411	2.0434	2.0503	2.0553	2.0605	2.063	2.069	2.0735
"Samoa"	882	4.1955	4.0716	3.9413	3.8122	3.6934	3.5836	3.4799	3.3827	3.2918	3.2078	3.1309	3.0545	2.991	2.9317	2.8684	2.8105	2.7551
"Sao Tome and Principe"	678	4.6502	4.4869	4.3128	4.1503	3.9926	3.8505	3.7189	3.6035	3.495	3.3957	3.3036	3.2228	3.142	3.0749	3.011	2.9496	2.892
"Saudi Arabia"	682	2.8494	2.7315	2.6179	2.5182	2.4285	2.3493	2.2825	2.2247	2.1798	2.1487	2.125	2.1084	2.097	2.0886	2.0843	2.082	2.081
"Senegal"	686	5.1202	4.9174	4.7167	4.5293	4.3577	4.1939	4.0425	3.9045	3.7819	3.6612	3.5561	3.4596	3.3681	3.2853	3.203	3.1334	3.0633
"Serbia"	688	1.7107	1.7803	1.8305	1.871	1.906	1.9328	1.9565	1.976	1.9929	2.0076	2.0205	2.0326	2.0424	2.0513	2.0596	2.0658	2.0723
"Seychelles"	690	2.3954	2.3609	2.3238	2.29	2.2593	2.234	2.2123	2.1961	2.182	2.1708	2.1611	2.1556	2.1509	2.1463	2.1461	2.1432	2.1443
"Sierra Leone"	694	4.6044	4.308	4.0351	3.7913	3.5763	3.3993	3.2417	3.1099	2.987	2.8855	2.7983	2.7189	2.6374	2.5695	2.5047	2.4437	2.3915
"Singapore"	702	1.3769	1.4501	1.5107	1.5603	1.6037	1.6416	1.6767	1.7081	1.7317	1.7553	1.7784	1.798	1.8168	1.8321	1.8479	1.8606	1.8745
"Slovakia"	703	1.5579	1.6621	1.7423	1.8044	1.8538	1.893	1.9266	1.9547	1.9764	2.0008	2.0143	2.0291	2.0426	2.0517	2.0625	2.0694	2.0774
"Slovenia"	705	1.765	1.8576	1.9207	1.9691	2.0042	2.0326	2.0571	2.0755	2.0919	2.1064	2.1155	2.1247	2.1324	2.1352	2.1412	2.1482	2.1503
"Solomon Islands"	90	4.0583	3.916	3.7721	3.6329	3.5011	3.3817	3.2788	3.178	3.0894	3.0063	2.9269	2.8595	2.7943	2.7296	2.6685	2.6119	2.5535
"Somalia"	706	6.3934	6.0831	5.778	5.4861	5.2091	4.9498	4.7147	4.497	4.3013	4.1161	3.9533	3.8059	3.6635	3.543	3.4344	3.3319	3.2338
"South Africa"	710	2.519	2.4948	2.4537	2.4056	2.3656	2.3221	2.2821	2.2467	2.2177	2.1876	2.1667	2.1498	2.1372	2.1279	2.1198	2.1148	2.1094
"South Sudan"	728	5.0403	4.7971	4.555	4.3335	4.1227	3.9416	3.7691	3.6197	3.4861	3.3635	3.2548	3.154	3.0677	2.9822	2.9128	2.8448	2.7807
"Spain"	724	1.4994	1.5974	1.6743	1.7351	1.7849	1.8285	1.8636	1.8941	1.9195	1.9402	1.9601	1.9765	1.9937	2.0065	2.0179	2.0277	2.0377
"Sri Lanka"	144	2.2498	2.2444	2.2205	2.1953	2.1743	2.1521	2.1354	2.1262	2.1155	2.1084	2.1038	2.1018	2.0994	2.1013	2.1018	2.1028	2.1043
"State of Palestine"	275	4.2549	4.0921	3.9259	3.7754	3.6346	3.5051	3.3873	3.2794	3.183	3.0991	3.0186	2.9412	2.8719	2.8034	2.7437	2.6804	2.6242
"Sudan"	729	4.4318	4.2631	4.0915	3.9319	3.7807	3.6473	3.527	3.4157	3.3173	3.2245	3.1381	3.0581	2.9884	2.9215	2.8619	2.8007	2.7434
"Suriname"	740	2.5134	2.4886	2.4446	2.3953	2.3466	2.3003	2.2561	2.2235	2.1948	2.1716	2.1532	2.1391	2.1288	2.1234	2.1201	2.1134	2.1104
"Swaziland"	748	3.3451	3.1988	3.059	2.934	2.8292	2.733	2.651	2.5739	2.5005	2.4349	2.3758	2.3213	2.2773	2.2373	2.2065	2.1805	2.1612
"Sweden"	752	2.0407	2.0839	2.114	2.1355	2.1507	2.1628	2.1719	2.1801	2.1866	2.1927	2.1979	2.2015	2.2037	2.2088	2.2114	2.2122	2.2144
"Switzerland"	756	1.6907	1.7767	1.8395	1.8875	1.9262	1.9562	1.9808	2.0032	2.022	2.0364	2.0484	2.0615	2.0718	2.0804	2.0859	2.094	2.0992
"Syrian Arab Republic"	760	3.0346	2.905	2.7832	2.6743	2.5748	2.4807	2.3994	2.3282	2.2654	2.2142	2.1768	2.1458	2.1252	2.1114	2.1023	2.0926	2.0871
"Tajikistan"	762	3.6012	3.4996	3.395	3.2912	3.1949	3.109	3.0305	2.9606	2.8943	2.8281	2.7698	2.7102	2.659	2.6039	2.5546	2.4998	2.4517
"TFYR Macedonia"	807	1.6708	1.7445	1.8014	1.8465	1.8829	1.9138	1.938	1.9597	1.9772	1.9928	2.0084	2.0224	2.0321	2.0416	2.0494	2.0576	2.0665
"Thailand"	764	1.6622	1.7193	1.7591	1.7949	1.8269	1.8558	1.8791	1.9046	1.9256	1.9426	1.959	1.9751	1.9895	2.0011	2.0147	2.0242	2.0334
"Timor-Leste"	626	5.6438	5.2844	4.9419	4.6232	4.3391	4.0924	3.8722	3.6741	3.5054	3.3574	3.2249	3.1064	3.0012	2.9089	2.8212	2.7393	2.6631
"Togo"	768	4.6425	4.4554	4.269	4.0925	3.9375	3.7906	3.6586	3.5419	3.4282	3.3292	3.2354	3.1494	3.0672	2.9961	2.9274	2.8608	2.8039
"Tonga"	776	3.862	3.7741	3.6761	3.5783	3.4866	3.3969	3.3109	3.2356	3.1596	3.0874	3.0246	2.9632	2.9108	2.8501	2.7991	2.7502	2.6973
"Trinidad and Tobago"	780	1.9399	1.9627	1.9728	1.9789	1.9866	1.9934	2.002	2.0121	2.0184	2.0262	2.0325	2.042	2.0472	2.056	2.0612	2.0668	2.0738
"Tunisia"	788	2.2296	2.2144	2.1946	2.1797	2.1658	2.1542	2.148	2.1415	2.1359	2.1326	2.13	2.1303	2.1282	2.128	2.127	2.1294	2.1292
"Turkey"	792	2.2292	2.2207	2.1955	2.1669	2.1405	2.1202	2.1022	2.0886	2.0798	2.0754	2.0749	2.0722	2.0735	2.0753	2.0773	2.0791	2.0813
"Turkmenistan"	795	2.4495	2.4212	2.3766	2.3281	2.2805	2.242	2.2036	2.1732	2.1465	2.1273	2.1151	2.1037	2.0994	2.0946	2.091	2.0885	2.0906
"Uganda"	800	5.7502	5.4723	5.1963	4.9285	4.6813	4.4463	4.2335	4.0458	3.8708	3.7183	3.5714	3.4466	3.3307	3.2338	3.1389	3.0568	2.9752
"Ukraine"	804	1.6734	1.7672	1.8371	1.8897	1.931	1.9649	1.9918	2.0166	2.0341	2.0493	2.0632	2.0755	2.0853	2.0926	2.1002	2.1065	2.1137
"United Arab Emirates"	784	1.9455	1.9533	1.9495	1.9497	1.9531	1.9587	1.9668	1.9761	1.9849	1.9942	2.0038	2.0114	2.0194	2.0316	2.0374	2.0466	2.0522
"United Kingdom"	826	2.0204	2.0504	2.0703	2.0861	2.098	2.1061	2.1132	2.1175	2.1238	2.1302	2.1326	2.1362	2.1386	2.141	2.1434	2.1452	2.1461
"United Republic of Tanzania"	834	5.2084	5.0272	4.839	4.6526	4.4736	4.3103	4.155	4.0172	3.8829	3.766	3.6545	3.5491	3.4521	3.369	3.2885	3.2184	3.1469
"United States of America"	840	2.0093	2.0505	2.0775	2.0992	2.1138	2.1261	2.1355	2.1462	2.1514	2.1558	2.1598	2.1657	2.1687	2.171	2.1724	2.1756	2.1773
"United States Virgin Islands"	850	2.4136	2.3869	2.3439	2.301	2.2611	2.2292	2.2013	2.1852	2.1678	2.1539	2.1452	2.1401	2.1355	2.1316	2.1299	2.131	2.1291
"Uruguay"	858	2.1987	2.209	2.2013	2.189	2.1759	2.1658	2.1553	2.1444	2.1378	2.1331	2.1262	2.1247	2.1231	2.1231	2.1218	2.1193	2.1198
"Uzbekistan"	860	2.5702	2.5247	2.4685	2.4143	2.3628	2.3199	2.2796	2.2452	2.2135	2.191	2.1708	2.157	2.1465	2.1391	2.1306	2.1268	2.1237
"Vanuatu"	548	3.4947	3.4298	3.3535	3.2741	3.1927	3.1136	3.0466	2.9792	2.9187	2.8588	2.8005	2.7424	2.6906	2.6376	2.5916	2.5441	2.4968
"Venezuela (Bolivarian Republic of)"	862	2.5155	2.4896	2.4472	2.3969	2.3471	2.2997	2.2562	2.219	2.193	2.1677	2.1497	2.1328	2.1218	2.1146	2.1113	2.1056	2.1035
"Viet Nam"	704	2.0635	2.0941	2.1142	2.1276	2.1386	2.1486	2.1558	2.1629	2.167	2.1711	2.1768	2.1785	2.179	2.182	2.1853	2.1841	2.1877
"Western Sahara"	732	2.2931	2.253	2.2013	2.1557	2.1136	2.0861	2.0675	2.056	2.0472	2.0423	2.043	2.0417	2.0461	2.0492	2.0526	2.0589	2.0626
"Yemen"	887	4.0914	3.7534	3.4686	3.2273	3.0203	2.839	2.6811	2.5389	2.4165	2.309	2.2237	2.1597	2.1171	2.0883	2.0693	2.0573	2.0519
"Zambia"	894	5.4289	5.2574	5.0808	4.9055	4.738	4.5835	4.4358	4.307	4.1823	4.0635	3.9539	3.8492	3.7473	3.6618	3.5803	3.501	3.4187
"Zimbabwe"	716	3.9379	3.7287	3.5379	3.3677	3.2142	3.0784	2.9615	2.8606	2.7631	2.6729	2.5931	2.5125	2.4395	2.3759	2.3201	2.2766	2.2429
