"country"	"country_code"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"Italy"	380	81.33	82.16	82.95	83.67	84.39	85.05	85.72	86.38	87.05	87.65	88.29	88.86	89.49	90.16	90.7	91.26	91.87
"Malta"	470	79.56	80.55	81.59	82.59	83.53	84.28	84.97	85.62	86.24	86.89	87.39	87.97	88.5	89	89.57	90.12	90.62
"Montenegro"	499	74.42	75.03	75.65	76.34	77.02	77.73	78.43	79.18	79.99	80.77	81.58	82.37	83.12	83.89	84.49	85.03	85.6
"Portugal"	620	78.84	80.2	81.25	82.09	82.88	83.62	84.34	85.01	85.71	86.38	86.99	87.57	88.21	88.89	89.47	90.03	90.63
"Serbia"	688	72.55	73.26	74.01	74.78	75.6	76.41	77.3	78.15	79.01	79.95	80.88	81.73	82.54	83.27	83.88	84.5	85.04
"Slovenia"	705	78.08	79.22	80.36	81.24	81.99	82.67	83.32	83.96	84.55	85.17	85.72	86.33	86.86	87.46	88.03	88.58	89.13
"Spain"	724	80.54	81.37	82.12	82.83	83.48	84.11	84.75	85.37	85.95	86.53	87.1	87.67	88.22	88.82	89.35	89.89	90.44
"TFYR Macedonia"	807	73.64	74.46	75.24	76.07	76.99	77.87	78.73	79.66	80.59	81.49	82.42	83.27	84.01	84.68	85.28	85.84	86.38
"Western Europe"	926	79.67989029	80.70887387	81.65077213	82.47859958	83.20256271	83.88979666	84.52712424	85.15499126	85.78002436	86.35613014	86.96271769	87.53135183	88.07863682	88.64064558	89.21795067	89.75603377	90.32275295
"Austria"	40	79.69	80.89	81.87	82.67	83.36	84.07	84.75	85.42	86.05	86.63	87.22	87.78	88.37	88.95	89.52	90.07	90.67
"Belgium"	56	79.07	80.2	81.29	82.19	82.97	83.67	84.34	84.96	85.56	86.1	86.71	87.27	87.8	88.38	88.98	89.46	89.97
"France"	250	79.97	80.84	81.62	82.33	83.01	83.68	84.26	84.9	85.52	86.12	86.7	87.28	87.81	88.35	88.92	89.5	90.05
"Germany"	276	79.28	80.39	81.45	82.37	83.14	83.85	84.52	85.13	85.78	86.34	86.97	87.54	88.11	88.67	89.27	89.79	90.38
"Luxembourg"	442	80.15	81.36	82.3	83.11	83.86	84.59	85.3	85.92	86.55	87.17	87.77	88.41	89.01	89.58	90.18	90.75	91.38
"Netherlands"	528	80.28	81.26	82.22	83.06	83.79	84.43	85.04	85.66	86.23	86.78	87.37	87.89	88.41	88.95	89.46	89.96	90.53
"Switzerland"	756	81.59	82.43	83.19	83.88	84.55	85.2	85.86	86.47	87.1	87.68	88.26	88.81	89.38	89.98	90.54	91.09	91.62
"Latin America and the Caribbean"	904	72.48306062	73.7040878	74.88815026	76.06301519	77.2328359	78.39052967	79.48723002	80.5323061	81.44530272	82.24819125	82.98979121	83.68332628	84.34503812	84.95052322	85.5623477	86.12176372	86.68731265
"Caribbean"	915	70.8057529	71.84580154	72.85775943	73.84867175	74.78053681	75.62693939	76.35697172	77.05986402	77.71087763	78.36361139	79.03848715	79.69518714	80.43129568	81.08038027	81.75370549	82.45868095	83.08934174
"Antigua and Barbuda"	28	74.15	75.04	75.94	76.88	77.8	78.75	79.78	80.8	81.8	82.7	83.48	84.16	84.8	85.42	85.99	86.56	87.05
"Aruba"	533	73.51	74.17	74.84	75.56	76.33	77.06	77.84	78.63	79.43	80.25	81.06	81.9	82.68	83.34	83.98	84.57	85.13
"Bahamas"	44	72.89	73.8	74.69	75.63	76.58	77.58	78.57	79.6	80.61	81.58	82.39	83.16	83.84	84.48	85.1	85.66	86.22
"Barbados"	52	73.73	74.56	75.46	76.35	77.25	78.23	79.09	80.09	81.06	82.02	82.87	83.67	84.32	84.96	85.56	86.08	86.59
"Cuba"	192	78.11	79.14	80.18	81.21	82.2	83.12	83.9	84.58	85.24	85.82	86.37	86.93	87.48	87.96	88.46	88.96	89.46
"Curacao"	531	75.48	76.53	77.58	78.64	79.74	80.73	81.66	82.43	83.14	83.81	84.43	85	85.52	86.06	86.58	87.08	87.6
"Dominican Republic"	214	71.07	71.94	72.84	73.73	74.66	75.58	76.43	77.39	78.32	79.24	80.21	81.07	81.97	82.76	83.5	84.24	84.77
"Grenada"	308	71.44	72.18	72.89	73.63	74.41	75.22	76.04	76.94	77.84	78.74	79.68	80.59	81.58	82.44	83.22	83.94	84.65
"Guadeloupe"	312	78.5	79.8	80.76	81.68	82.51	83.32	84.14	84.83	85.51	86.18	86.87	87.47	88.09	88.73	89.29	89.91	90.51
"Haiti"	332	61.7	63.09	64.34	65.49	66.55	67.5	68.36	69.21	70.01	70.84	71.62	72.38	73.3	74.12	75.03	76	76.91
"Jamaica"	388	73.75	74.46	75.18	75.99	76.77	77.58	78.42	79.34	80.24	81.12	81.99	82.79	83.51	84.18	84.76	85.33	85.85
"Martinique"	474	79.45	80.57	81.55	82.44	83.27	84.05	84.8	85.49	86.17	86.87	87.5	88.15	88.73	89.38	89.99	90.59	91.15
"Puerto Rico"	630	76.36	77.58	78.71	79.67	80.45	81.15	81.81	82.39	82.99	83.53	84.11	84.67	85.21	85.74	86.29	86.77	87.32
"Saint Lucia"	662	72.92	73.69	74.47	75.33	76.15	77.02	77.88	78.82	79.75	80.68	81.6	82.43	83.17	83.86	84.52	85.08	85.63
"St. Vincent and the Grenadines"	670	71.17	71.65	72.17	72.75	73.28	73.89	74.53	75.23	75.94	76.62	77.4	78.19	78.97	79.78	80.58	81.41	82.22
"Trinidad and Tobago"	780	67.3	67.78	68.2	68.69	69.22	69.85	70.4	71.06	71.73	72.46	73.14	73.92	74.7	75.53	76.31	77.18	78.05
"United States Virgin Islands"	850	78.55	79.88	81.08	82.02	82.8	83.54	84.26	84.9	85.56	86.12	86.72	87.3	87.86	88.42	89	89.55	90.09
"Central America"	916	74.18459783	75.27455031	76.33559952	77.42372025	78.51436413	79.62697615	80.6735398	81.66621747	82.53951231	83.3260759	84.02759909	84.72538895	85.33891579	85.89316901	86.45736155	87.01569907	87.56697633
"Belize"	84	67.75	68.29	68.77	69.29	69.84	70.45	71.08	71.79	72.48	73.26	73.97	74.73	75.51	76.38	77.26	78.2	79.09
"Costa Rica"	188	77.82	78.91	79.95	81.06	82.06	82.94	83.66	84.28	84.91	85.45	85.99	86.53	87.02	87.53	88	88.43	88.91
"El Salvador"	222	69.21	70.47	71.71	72.89	74.05	75.23	76.41	77.57	78.74	79.78	80.66	81.42	82.14	82.82	83.44	84.02	84.57
"Guatemala"	320	69.1	70.22	71.3	72.32	73.35	74.4	75.33	76.36	77.41	78.46	79.47	80.49	81.47	82.3	83.06	83.8	84.42
"Honduras"	340	71.38	72.31	73.25	74.16	75.1	76.03	76.98	77.93	78.95	79.92	80.88	81.87	82.82	83.67	84.36	85	85.58
"Mexico"	484	75.15	76.24	77.3	78.4	79.52	80.66	81.75	82.76	83.62	84.39	85.06	85.73	86.29	86.8	87.35	87.9	88.47
"Nicaragua"	558	72.91	74.31	75.66	76.93	78.16	79.42	80.58	81.73	82.64	83.53	84.22	84.88	85.44	86	86.5	86.98	87.45
"Panama"	591	75.33	76.36	77.34	78.37	79.36	80.34	81.29	82.15	82.86	83.52	84.11	84.68	85.19	85.7	86.13	86.55	87.01
"South America"	931	72.06186326	73.34227976	74.57773386	75.79096546	77.00392733	78.19827041	79.33475951	80.41430339	81.34979942	82.16050758	82.91690945	83.60350745	84.2663916	84.87830217	85.4973798	86.03872561	86.60035635
"Argentina"	32	73.17	74.2	75.23	76.29	77.38	78.51	79.56	80.54	81.43	82.16	82.84	83.49	84.14	84.73	85.33	85.9	86.48
"Bolivia (Plurinational State of)"	68	67.14	68.68	70.03	71.23	72.31	73.41	74.4	75.36	76.34	77.28	78.2	79.14	80.08	81.07	82.04	82.84	83.62
"Brazil"	76	71.76	73.17	74.53	75.84	77.19	78.48	79.7	80.83	81.74	82.49	83.24	83.9	84.55	85.13	85.75	86.26	86.8
"Chile"	152	79.82	81.04	82.03	82.91	83.73	84.48	85.18	85.88	86.54	87.15	87.73	88.3	88.84	89.39	89.9	90.47	91.01
"Colombia"	170	71.23	72.31	73.38	74.45	75.48	76.57	77.66	78.81	79.85	80.91	81.82	82.63	83.35	84.03	84.7	85.26	85.81
"Ecuador"	218	74.08	75.3	76.45	77.65	78.8	79.95	81.11	82.13	83.08	83.89	84.61	85.25	85.84	86.37	86.89	87.38	87.94
"French Guiana"	254	77.26	78.79	80.12	81.18	82.08	82.89	83.66	84.35	85.09	85.8	86.41	87.04	87.67	88.29	88.86	89.46	90.08
"Guyana"	328	64.43	64.87	65.24	65.69	66.13	66.53	66.97	67.38	67.87	68.34	68.9	69.38	70.01	70.67	71.27	72.09	72.88
"Paraguay"	600	71.03	71.43	71.89	72.37	72.91	73.47	74.07	74.76	75.44	76.19	76.94	77.72	78.57	79.39	80.22	81.1	81.96
"Peru"	604	72.92	74.24	75.56	76.84	78.09	79.31	80.5	81.67	82.77	83.68	84.47	85.12	85.76	86.39	86.95	87.47	88.02
"Suriname"	740	68.39	69	69.59	70.29	70.99	71.68	72.42	73.2	73.98	74.83	75.59	76.47	77.35	78.32	79.23	80.17	81.08
"Uruguay"	858	74.15	75.07	76.02	76.93	77.94	78.92	79.93	80.81	81.61	82.32	82.98	83.61	84.22	84.81	85.38	85.92	86.49
"Venezuela (Bolivarian Republic of)"	862	70.93	71.96	72.98	74.03	75.1	76.17	77.26	78.34	79.41	80.39	81.24	82.02	82.71	83.36	83.97	84.54	85.08
"Northern America"	905	77.61579608	78.50476297	79.39793419	80.27615855	81.22097688	82.09177102	82.8927499	83.5525962	84.20518078	84.80303747	85.350318	85.91297899	86.42910708	86.94271054	87.42433048	87.89695256	88.39605819
"Canada"	124	80.75	81.82	82.72	83.46	84.15	84.81	85.39	85.96	86.54	87.1	87.67	88.24	88.76	89.3	89.82	90.37	90.88
"United States of America"	840	77.27	78.14	79.03	79.92	80.89	81.78	82.6	83.28	83.94	84.54	85.09	85.65	86.17	86.68	87.16	87.62	88.12
"Oceania"	909	76.31050147	77.20618184	77.89136779	78.50272876	79.06007779	79.62272338	80.17599359	80.69025307	81.21397051	81.74491994	82.24405461	82.77418877	83.34094795	83.87817501	84.463016	85.10821435	85.72895175
"Australia/New Zealand"	927	81.00983127	82.03447803	82.86429718	83.58576281	84.25720086	84.9169226	85.55026965	86.13633721	86.75226526	87.36866666	87.96486736	88.58699179	89.17008973	89.73051865	90.27595818	90.86894065	91.45384091
"Australia"	36	81.06	82.08	82.88	83.58	84.24	84.9	85.53	86.12	86.73	87.35	87.95	88.58	89.16	89.72	90.26	90.86	91.45
"New Zealand"	554	80.75	81.81	82.8	83.61	84.35	85.02	85.66	86.25	86.88	87.47	88.05	88.61	89.21	89.81	90.38	90.92	91.46
"Melanesia"	928	62.71022354	63.50445031	64.23628009	65.00278296	65.7011296	66.38804049	67.06525586	67.724849	68.37612054	69.06011624	69.69625317	70.32851841	71.04718575	71.68478683	72.41418951	73.20670995	73.96478158
"Fiji"	242	67.67	68.41	69.13	69.91	70.66	71.45	72.24	73.09	73.95	74.91	75.8	76.71	77.63	78.66	79.68	80.59	81.54
"New Caledonia"	540	74.71	75.86	77.03	78.21	79.38	80.54	81.59	82.6	83.44	84.16	84.82	85.44	86.04	86.65	87.19	87.75	88.3
"Papua New Guinea"	598	61.12	61.95	62.71	63.5	64.2	64.9	65.59	66.24	66.89	67.57	68.2	68.82	69.55	70.17	70.9	71.7	72.47
"Solomon Islands"	90	67.21	68.12	68.95	69.69	70.42	71.07	71.71	72.46	73.28	73.99	74.79	75.59	76.38	77.27	78.22	79.24	80.1
"Vanuatu"	548	70.66	71.71	72.62	73.6	74.61	75.53	76.52	77.57	78.5	79.5	80.55	81.56	82.56	83.42	84.16	84.89	85.49
"Micronesia"	954	71.60042813	72.70176795	73.75386998	74.74722974	75.58859648	76.28994307	76.94877131	77.57400801	78.21166077	78.82520893	79.49629169	80.20700352	80.91172205	81.60202794	82.28067163	82.96577744	83.65280568
"Guam"	316	77.58	79.02	80.46	81.74	82.75	83.63	84.45	85.21	85.95	86.63	87.26	87.92	88.57	89.24	89.88	90.54	91.08
"Kiribati"	296	63.51	64.39	65.2	65.96	66.68	67.27	67.92	68.57	69.3	69.99	70.8	71.58	72.34	73.11	73.94	74.83	75.78
"Micronesia (Fed. States of)"	583	68.51	69.03	69.52	69.98	70.49	70.97	71.48	72.06	72.68	73.34	73.99	74.77	75.54	76.42	77.36	78.25	79.27
"Polynesia"	957	72.91859325	74.10403913	75.25842916	76.38710589	77.54084186	78.68483468	79.79529404	80.84368843	81.77469655	82.58412053	83.30667521	83.98597534	84.6128686	85.2322727	85.8193079	86.40119991	86.96858781
"French Polynesia"	258	75.13	76.33	77.53	78.71	79.9	81.08	82.23	83.26	84.16	84.94	85.62	86.26	86.88	87.47	88.05	88.62	89.22
"Samoa"	882	71.28	72.56	73.78	74.96	76.19	77.37	78.5	79.66	80.74	81.71	82.6	83.44	84.09	84.75	85.34	85.89	86.42
"Tonga"	776	70.43	71.2	71.99	72.78	73.61	74.48	75.38	76.33	77.28	78.2	79.17	80.13	81.12	82	82.74	83.48	84.12
